Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Ашан,Кекс Шоколадный [Ашан],340 кКал,"8,3 г","3,1 г",69 г
Ашан,Кета г/К [Ашан],134 кКал,20 г,6 г,0 г
Ашан,Кетчуп [Ашан],113 кКал,"1,5 г","0,1 г","25,2 г"
Ашан,Кефир 1% [Ашан],37 кКал,"3,1 г",1 г,4 г
Ашан,"Кефир 3,2% [Ашан]",57 кКал,"3,1 г","3,2 г",4 г
Ашан,Кешью [Ашан],630 кКал,25 г,53 г,13 г
Ашан,Кешью Жареный [Ашан],609 кКал,19 г,49 г,23 г
Ашан,Кешью Жареный со Специями [Ашан],586 кКал,"8,7 г","45,4 г","37,5 г"
Ашан,Кешью Сушеный [Ашан],600 кКал,19 г,49 г,23 г
Ашан,Кешью Эконом [Ашан],600 кКал,"18,5 г","48,5 г","22,5 г"
Ашан,Киви [Ашан],48 кКал,1 г,"0,6 г","10,3 г"
Ашан,Киви Сушеный [Ашан],275 кКал,"1,1 г","0,5 г","24,6 г"
Ашан,Кимчи [Ашан],16 кКал,"1,2 г","0,2 г",2 г
Ашан,Киноа [Ашан],380 кКал,14 г,7 г,65 г
Ашан,Китайская Смесь [Ашан],23 кКал,"1,9 г","0,3 г","5,6 г"
Ашан,Киш с Лососем [Ашан],226 кКал,9 г,"15,5 г","12,7 г"
Ашан,Киш с Мясом [Ашан],215 кКал,23 г,11 г,42 г
Ашан,Кленовая Косичка [Ашан],314 кКал,"4,1 г","15,8 г","31,1 г"
Ашан,Кленовый Пекан [Ашан],410 кКал,"4,5 г",28 г,33 г
Ашан,Кленовый Сироп [Ашан],220 кКал,0 г,0 г,55 г
Ашан,Клубника Замороженная [Ашан],56 кКал,"0,9 г",0 г,14 г
Ашан,Клубника Свежая [Ашан],30 кКал,"0,5 г","0,4 г",7 г
Ашан,Клубника Сушеная [Ашан],298 кКал,"3,1 г","1,8 г","61,1 г"
Ашан,Клубничный Конфитюр [Ашан],247 кКал,"0,5 г","0,5 г","60,2 г"
Ашан,Клубничный Соус [Ашан],121 кКал,"0,4 г","0,2 г","28,8 г"
Ашан,Клюква Сушёная [Ашан],286 кКал,1 г,1 г,70 г
Ашан,Кокосовая Стружка [Ашан],693 кКал,13 г,65 г,14 г
Ашан,Коктейль из Морепродуктов [Ашан],60 кКал,13 г,1 г,0 г
Ашан,Коктейль из Орехов и Сухофруктов [Ашан],480 кКал,10 г,30 г,43 г
Ашан,Колбаса Ароматная со Шпиком [Ашан],316 кКал,12 г,28 г,4 г
Ашан,Колбаса Праздничная [Ашан],468 кКал,18 г,44 г,0 г
Ашан,Колбаска Краинская-Домашняя [Ашан],350 кКал,10 г,35 г,0 г
Ашан,Колбаски «Французские» Фильер [Ашан],280 кКал,10 г,27 г,0 г
Ашан,Колбаски для Гриля с Сыром Фермерские [Ашан],310 кКал,11 г,29 г,0 г
Ашан,Колбаски Домашние [Ашан],360 кКал,"9,2 г","35,5 г","0,9 г"
Ашан,"Колбаски из Говядины ""Фермерской"" [Ашан]",180 кКал,12 г,15 г,0 г
Ашан,Колбаски Крупнорубленные [Ашан],336 кКал,"16,5 г",30 г,0 г
Ашан,Колбаски Мергез [Ашан],170 кКал,12 г,14 г,0 г
Ашан,Колбаски Мюнхенские [Ашан],350 кКал,10 г,35 г,0 г
Ашан,Колбаски Острые с Перцем Халапеньо [Ашан],220 кКал,14 г,18 г,0 г
Ашан,Колбаски Силезские [Ашан],285 кКал,15 г,25 г,0 г
Ашан,Колбаски Тюрингские [Ашан],285 кКал,15 г,25 г,0 г
Ашан,Колбаски Филейные [Ашан],230 кКал,"12,9 г","19,5 г","0,8 г"
Ашан,Колбаски Французские [Ашан],285 кКал,15 г,25 г,0 г
Ашан,Кольца Кальмаров [Ашан],200 кКал,45 г,"0,5 г",3 г
Ашан,Кольцо Песочное [Ашан],310 кКал,"7,1 г",19 г,"30,6 г"
Ашан,Кольцо с Творожным Кремом [Ашан],372 кКал,"12,1 г","23,1 г","28,7 г"
Ашан,Конгрио [Ашан],94 кКал,"19,1 г","1,9 г",0 г
Ашан,Конина Акбузат [Ашан],134 кКал,20 г,6 г,0 г
Ашан,Конфеты Bonbons Toumou [Ашан],330 кКал,"3,6 г","0,5 г",79 г
Ашан,Конфеты Жевательные со Вкусом Банана Fraiza Banana [Ашан],350 кКал,2 г,"0,5 г",84 г
Ашан,Конфитюр Вишневый [Ашан],215 кКал,"0,3 г",0 г,"53,5 г"
Ашан,Конфитюр из Ежевики [Ашан],246 кКал,"0,5 г","0,5 г","59,2 г"
Ашан,Конфитюр Клубника [Ашан],247 кКал,"0,5 г","0,5 г","60,2 г"
Ашан,Конфитюр Персик-Манго [Ашан],179 кКал,"0,5 г",0 г,"43,7 г"
Ашан,Конфитюр Трио Апельсин/Лимон [Ашан],199 кКал,"0,3 г",0 г,"49,1 г"
Ашан,Конфитюр Черника [Ашан],251 кКал,"0,5 г","0,5 г","60,2 г"
Ашан,Корейка Свиная [Ашан],293 кКал,17 г,25 г,0 г
Ашан,Корейка Свиная Б/К [Ашан],189 кКал,18 г,13 г,0 г
Ашан,"Корейка Свиная Бескостная ""Фермерская"" [Ашан]",180 кКал,16 г,13 г,0 г
Ашан,Королевские Креветки в Рассоле [Ашан],53 кКал,"13,1 г","0,1 г",0 г
Ашан,Косичка Курица/Картошка [Ашан],226 кКал,"8,7 г","6,7 г","32,6 г"
Ашан,Косичка Мясо/Картофель [Ашан],233 кКал,"9,3 г","7,7 г","31,6 г"
Ашан,Косичка с Изюмом [Ашан],393 кКал,"7,9 г","15,1 г","58,5 г"
Ашан,Котлета Куриная [Ашан],191 кКал,"15,7 г","9,5 г","5,9 г"
Ашан,Котлета Натуральная из Телятины [Ашан],94 кКал,19 г,2 г,0 г
Ашан,Котлета Натуральная Телячья [Ашан],81 кКал,18 г,1 г,0 г
Ашан,Котлета Паровая Индейка [Ашан],194 кКал,"7,5 г","14,1 г","9,2 г"
Ашан,Котлета Паровая Куриная [Ашан],200 кКал,10 г,18 г,0 г
Ашан,Котлета по-Киевски [Ашан],243 кКал,"14,8 г","15,8 г","10,5 г"
Ашан,Котлета Рыбная [Ашан],130 кКал,"13,7 г","5,6 г","6,3 г"
Ашан,Котлета Свиная Натуральная [Ашан],234 кКал,18 г,18 г,0 г
Ашан,Котлеты из Индейки [Ашан],208 кКал,10 г,"15,5 г",7 г
Ашан,Котлеты Индюшиные [Ашан],150 кКал,8 г,5 г,18 г
Ашан,Котлеты Куриные [Ашан],352 кКал,"19,5 г",25 г,"12,1 г"
Ашан,Котлеты Куриные Запеченые [Ашан],235 кКал,18 г,"15,4 г",6 г
Ашан,Котлеты Куриные с Сыром [Ашан],230 кКал,20 г,16 г,1 г
Ашан,Котлеты Московские Говяжьи [Ашан],194 кКал,8 г,18 г,0 г
Ашан,Котлеты Московские из Говядины Фермерской [Ашан],170 кКал,13 г,11 г,4 г
Ашан,Котлеты Мясные [Ашан],158 кКал,11 г,10 г,6 г
Ашан,Котлеты Паровые [Ашан],194 кКал,"7,5 г","14,1 г","9,2 г"
Ашан,Котлеты по-Сицилийски [Ашан],260 кКал,11 г,24 г,0 г
Ашан,Котлеты Рыбные Домашние [Ашан],220 кКал,9 г,"17,9 г","5,9 г"
Ашан,Котлеты Свекольные [Ашан],156 кКал,"3,9 г","7,6 г","19,4 г"
Ашан,Котлеты Филейные [Ашан],181 кКал,"18,8 г","11,4 г","0,8 г"
Ашан,"Кофе Молотый Арабика ""Эфиопия"" [Ашан]",354 кКал,"14,4 г","15,6 г",39 г
Ашан,Крабовое Мясо [Ашан],120 кКал,3 г,"4,8 г","15,7 г"
Ашан,Крабовые Палочки [Ашан],81 кКал,"7,5 г",0 г,"12,8 г"
Ашан,Крабовые Палочки Снежный Краб [Ашан],84 кКал,"9,7 г","0,1 г",11 г
Ашан,Красная Фасоль [Ашан],85 кКал,6 г,0 г,15 г
Ашан,Креветки 90/120 [Ашан],80 кКал,17 г,1 г,1 г
Ашан,Креветки Аргентинские [Ашан],64 кКал,"15,3 г","0,3 г",0 г
Ашан,Креветки в Панировке [Ашан],113 кКал,"20,9 г","3,5 г","1,7 г"
Ашан,Креветки Королевские [Ашан],78 кКал,"16,7 г","0,8 г",1 г
Ашан,Креветки Королевские Неразделанные [Ашан],92 кКал,"20,3 г","1,2 г",0 г
Ашан,Креветки Очищенные [Ашан],55 кКал,"13,5 г","0,1 г",0 г
Ашан,Крекер Галета [Ашан],370 кКал,10 г,"5,5 г",69 г
Ашан,Кремчиз [Ашан],263 кКал,"6,8 г","26,2 г",0 г
Ашан,Крендельки с Солью [Ашан],322 кКал,10 г,"5,1 г","78,6 г"
Ашан,Крендельки с Тростниковым Сахаром [Ашан],455 кКал,"6,7 г","19,2 г","64,2 г"
Ашан,Круассан [Ашан],448 кКал,"6,6 г","25,8 г","46,7 г"
Ашан,Круассан без Начинки [Ашан],440 кКал,"6,4 г","23,8 г","49,9 г"
Ашан,Круассан Зерновой [Ашан],294 кКал,"5,6 г","18,2 г","26,9 г"
Ашан,Круассан Классический [Ашан],472 кКал,"7,1 г","29,4 г",44 г
Ашан,Круассан Клубничный [Ашан],498 кКал,"7,1 г","29,7 г","44,8 г"
Ашан,Круассан с Джемом [Ашан],399 кКал,"5,7 г",17 г,"56,6 г"
Ашан,Круассан с Кремом [Ашан],430 кКал,"6,5 г","25,1 г","44,5 г"
Ашан,Круассан с Кунжутом [Ашан],472 кКал,"7,1 г","29,4 г",44 г
Ашан,Круассан с Курицей [Ашан],237 кКал,"13,1 г","15,2 г","15,9 г"
Ашан,Круассан с Маслом [Ашан],317 кКал,"7,3 г","15,6 г","35,9 г"
Ашан,Круассан с Семгой [Ашан],238 кКал,"13,9 г","13,7 г","15,1 г"
Ашан,Круассан с Сыром и Кунжутом [Ашан],360 кКал,5 г,"20,4 г",40 г
Ашан,Круассан с Шоколадной Начинкой [Ашан],457 кКал,"6,4 г","25,4 г","49,2 г"
Ашан,Круассан со Сливочным Кремом [Ашан],393 кКал,"7,9 г","15,1 г","58,8 г"
Ашан,Круассаны [Ашан],345 кКал,"7,9 г","14,3 г",4 г
Ашан,Круассаны с Джемом [Ашан],368 кКал,"6,8 г","21,2 г",72 г
Ашан,Круассаны с Сыром [Ашан],410 кКал,"11,3 г","25,2 г","34,6 г"
Ашан,Круассаны с Шоколадом [Ашан],421 кКал,"8,6 г","24,4 г","40,8 г"
Ашан,Круассаны со Сгущенкой [Ашан],302 кКал,"6,6 г","17,7 г","50,7 г"
Ашан,Крупа Овсяная [Ашан],342 кКал,12 г,6 г,60 г
Ашан,Крупа Овсяная Недробленая [Ашан],342 кКал,12 г,6 г,60 г
Ашан,Крупа Перловая [Ашан],334 кКал,"10,3 г","1,1 г","70,6 г"
Ашан,Крылья Куриные [Ашан],149 кКал,"16,5 г","12,6 г",0 г
Ашан,Кукуруза для Попкорна [Ашан],326 кКал,8 г,"1,5 г",70 г
Ашан,Кукуруза Жареная Соленая [Ашан],440 кКал,"7,5 г","0,7 г",76 г
Ашан,Кукуруза Замороженная [Ашан],94 кКал,"2,5 г","1,4 г","17,8 г"
Ашан,Кукуруза Консервированная [Ашан],79 кКал,"2,1 г","1,4 г","14,5 г"
Ашан,Кукуруза Сахарная [Ашан],55 кКал,"2,2 г",0 г,"11,2 г"
Ашан,Кукурузные Галеты Био [Ашан],384 кКал,"6,5 г","0,7 г",87 г
Ашан,Кукурузные Хлопья [Ашан],318 кКал,"7,9 г","1,1 г","73,7 г"
Ашан,Кукурузные Шарики со Вкусом Сыра [Ашан],490 кКал,7 г,25 г,55 г
Ашан,Кукурузный Багет [Ашан],300 кКал,"9,5 г",5 г,53 г
Ашан,Кулебяка с Мясом и Рисом [Ашан],299 кКал,"14,9 г","11,3 г","34,5 г"
Ашан,Кулинарный Горький Шоколад [Ашан],610 кКал,"7,7 г",50 г,"32,5 г"
Ашан,Кулинарный Молочный Шоколад [Ашан],556 кКал,"6,7 г","34,7 г","54,5 г"
Ашан,Кулич Пасхальный [Ашан],429 кКал,"7,6 г",11 г,"79,6 г"
Ашан,Кулич Покровский [Ашан],330 кКал,"6,1 г","11,1 г","51,1 г"
Ашан,Кулич с Изюмом [Ашан],330 кКал,"6,1 г","11,1 г","51,1 г"
Ашан,Кулич с Изюмом и Помадкой [Ашан],308 кКал,"5,6 г","8,4 г","52,3 г"
Ашан,Кулич с Цукатами и Помадкой [Ашан],356 кКал,"6,9 г","10,2 г",59 г
Ашан,Кумкуат в Сахаре [Ашан],55 кКал,1 г,0 г,14 г
Ашан,Купаты Дачные из Свинины Фермерской [Ашан],330 кКал,10 г,33 г,0 г
Ашан,Купаты из Говядины [Ашан],248 кКал,17 г,20 г,0 г
Ашан,Купаты из Говядины Фермерской [Ашан],170 кКал,12 г,13 г,0 г
Ашан,Купаты из Телятины [Ашан],194 кКал,8 г,18 г,0 г
Ашан,Купаты Куриные [Ашан],210 кКал,17 г,15 г,2 г
Ашан,Купаты Московские [Ашан],320 кКал,9 г,31 г,0 г
Ашан,Кура Гриль [Ашан],132 кКал,21 г,"5,7 г","0,7 г"
Ашан,Курага [Ашан],230 кКал,5 г,"0,5 г",51 г
Ашан,Курага 8 Эконом [Ашан],194 кКал,"4,4 г","0,3 г","43,4 г"
Ашан,Курага Шоколадная [Ашан],137 кКал,1 г,0 г,33 г
Ашан,Курага Экстра [Ашан],291 кКал,5 г,"0,5 г","63,5 г"
Ашан,Куриная Грудка Вареная [Ашан],137 кКал,"29,8 г","1,8 г","0,5 г"
Ашан,Куриная Грудка Гриль [Ашан],158 кКал,"21,5 г","1,3 г",0 г
Ашан,Куриная Грудка Отварная [Ашан],223 кКал,23 г,9 г,1 г
Ашан,Куриное Гнездо [Ашан],205 кКал,14 г,"13,3 г","7,6 г"
Ашан,Куриное Филе [Ашан],140 кКал,21 г,"2,5 г",0 г
Ашан,Куриные Оладьи [Ашан],228 кКал,"14,6 г","17,1 г","3,9 г"
Ашан,Куриные Отбивные [Ашан],110 кКал,18 г,3 г,2 г
Ашан,Куриные Шейки [Ашан],297 кКал,"14,1 г","26,2 г",0 г
Ашан,Куриный Салат с Ананасами [Ашан],149 кКал,"17,8 г","7,1 г","1,3 г"
Ашан,Курица [Ашан],190 кКал,16 г,14 г,0 г
Ашан,Курица в Кисло-Сладком Соусе [Ашан],120 кКал,11 г,3 г,12 г
Ашан,Курица в Сливочно-Сырном Соусе с Грибами [Ашан],130 кКал,11 г,8 г,"2,5 г"
Ашан,Курица Гриль в Маринаде [Ашан],223 кКал,23 г,9 г,1 г
Ашан,Курица-Гриль [Ашан],220 кКал,"18,7 г","16,1 г",0 г
Ашан,Курник с Курицей [Ашан],289 кКал,"9,5 г","13,9 г","31,5 г"
Ашан,Куры Гриль [Ашан],228 кКал,30 г,11 г,"0,8 г"
Ашан,Кускус [Ашан],370 кКал,12 г,"2,5 г",75 г
Ашан,Кускус Пшеничный [Ашан],350 кКал,13 г,"2,5 г",68 г
Ашан,Кусочки из Филе Рыбы [Ашан],160 кКал,14 г,2 г,"21,5 г"
Ашан,Лаваш [Ашан],277 кКал,"9,1 г","1,1 г",56 г
Ашан,Лаваш Армянский [Ашан],277 кКал,"9,1 г","1,1 г",56 г
Ашан,Лаваш с Сыром и Чесноком [Ашан],165 кКал,"1,2 г","6,1 г","5,2 г"
Ашан,Лазанья из Твёрдых Сортов Пшеницы [Ашан],324 кКал,12 г,1 г,67 г
Ашан,Лазанья по-Болонезски [Ашан],210 кКал,"9,3 г","8,6 г","15,8 г"
Ашан,Лакомка Сливочная [Ашан],270 кКал,"2,5 г",20 г,"19,5 г"
Ашан,Лапша Падтай [Ашан],131 кКал,"4,5 г","3,5 г","20,4 г"
Ашан,Лапша Удон с Курицей [Ашан],180 кКал,"3,7 г","7,9 г","23,4 г"
Ашан,Лапша Удон с Овощами [Ашан],151 кКал,"3,2 г","7,1 г","18,5 г"
Ашан,Лемонема [Ашан],77 кКал,17 г,1 г,0 г
Ашан,Лепешка Ржаная [Ашан],260 кКал,"9,5 г","5,5 г",43 г
Ашан,Лепешка Ржаная с Клюквой [Ашан],215 кКал,"7,8 г",1 г,45 г
Ашан,Лепешка с Кунжутом [Ашан],260 кКал,"8,2 г","0,9 г","54,9 г"
Ашан,Лепешка с Сыром [Ашан],239 кКал,"6,7 г","6,1 г",39 г
Ашан,Лепешка Сметана с Грибами [Ашан],447 кКал,"14,5 г","18,5 г","54,6 г"
Ашан,Лепешка Соус Песто/Базилик [Ашан],467 кКал,14 г,"21,7 г","52,7 г"
Ашан,Лепешка Среднеазиатская [Ашан],300 кКал,"8,4 г","13,5 г","53,5 г"
Ашан,Лепешка Тандырная [Ашан],319 кКал,11 г,3 г,62 г
Ашан,Лепешка Томат с Базиликом [Ашан],426 кКал,"12,3 г","20,4 г","47,2 г"
Ашан,Лещ Холодного Копчения [Ашан],170 кКал,29 г,6 г,0 г
Ашан,Личи [Ашан],65 кКал,"0,8 г","0,3 г","14,4 г"
Ашан,Ломтики Лосося [Ашан],147 кКал,21 г,7 г,"0,1 г"
Ашан,Лопатка Бескостная Телятины [Ашан],90 кКал,19 г,2 г,0 г
Ашан,Лопатка Говяжья [Ашан],158 кКал,17 г,10 г,0 г
Ашан,Лопатка Говяжья Бескостная Фермерская [Ашан],170 кКал,16 г,12 г,0 г
Ашан,Лопатка Свиная Б/К [Ашан],230 кКал,12 г,20 г,0 г
Ашан,Лопатка Телячья [Ашан],99 кКал,18 г,3 г,0 г
Ашан,Лосось [Ашан],220 кКал,21 г,15 г,0 г
Ашан,Лосось в Сыре [Ашан],376 кКал,14 г,"27,2 г",21 г
Ашан,Лосось Стейк [Ашан],153 кКал,20 г,"8,1 г",0 г
Ашан,Лосось Филе на Коже [Ашан],148 кКал,22 г,6 г,0 г
Ашан,Лук [Ашан],41 кКал,"1,4 г",0 г,"10,4 г"
Ашан,Любимчик с Изюмом [Ашан],335 кКал,"7,8 г","6,8 г","58,9 г"
Ашан,Любимчик с Маком [Ашан],521 кКал,"8,8 г","29,6 г","54,8 г"
Ашан,Люля Кебаб Куриный [Ашан],199 кКал,11 г,11 г,"2,5 г"
Ашан,Люля-Кебаб [Ашан],128 кКал,"18,5 г","3,5 г","5,7 г"
Ашан,Мадлен Лимон [Ашан],422 кКал,"5,8 г","46,2 г","28,7 г"
Ашан,Мадлен с Изюмом [Ашан],417 кКал,7 г,"17,3 г","57,9 г"
Ашан,Мадлен с Шоколадом [Ашан],420 кКал,6 г,"22,2 г","51,1 г"
Ашан,Майонез Bio [Ашан],733 кКал,"1,3 г",80 г,"1,9 г"
Ашан,Майонез с Перепелиным Яйцом [Ашан],610 кКал,"0,5 г",67 г,"0,1 г"
Ашан,Майонезный Соус [Ашан],241 кКал,"0,4 г",25 г,"3,6 г"
Ашан,Макаронсы [Ашан],466 кКал,"6,8 г",15 г,75 г
Ашан,Макароны [Ашан],340 кКал,10 г,1 г,72 г
Ашан,Макароны Бантики [Ашан],324 кКал,12 г,1 г,67 г
Ашан,Макароны Колокольчики [Ашан],320 кКал,10 г,1 г,67 г
Ашан,Макароны Перья [Ашан],340 кКал,11 г,"1,5 г",71 г
Ашан,Макароны по-Флотски [Ашан],199 кКал,"7,5 г",9 г,22 г
Ашан,Макароны Пружинки [Ашан],324 кКал,12 г,1 г,67 г
Ашан,Макароны Ракушки [Ашан],340 кКал,"10,5 г",1 г,72 г
Ашан,Макароны Фузилли [Ашан],343 кКал,13 г,"1,9 г",65 г
Ашан,Макароны Цветные [Ашан],334 кКал,"10,4 г","1,1 г","71,5 г"
Ашан,Макарунс Клубника [Ашан],265 кКал,"9,4 г","1,2 г","50,5 г"
Ашан,Малина Замороженная [Ашан],40 кКал,1 г,"0,5 г","8,5 г"
Ашан,Мандарин [Ашан],33 кКал,"0,8 г","0,2 г","7,5 г"
Ашан,Манная Крупа [Ашан],360 кКал,11 г,1 г,76 г
Ашан,Манты [Ашан],132 кКал,11 г,5 г,11 г
Ашан,Манты с Мясом [Ашан],205 кКал,"9,4 г","10,6 г",18 г
Ашан,Маринад Азиатский [Ашан],110 кКал,4 г,"1,5 г",19 г
Ашан,Маринад Горчичный [Ашан],220 кКал,"1,5 г",18 г,14 г
Ашан,Маринад Кавказский [Ашан],"79,8 кКал","1,5 г","0,2 г",18 г
Ашан,Мармелад [Ашан],330 кКал,"6,3 г","0,2 г",75 г
Ашан,Мармелад с Цедрой Апельсина и Померанцем [Ашан],249 кКал,"0,5 г","0,5 г","60,2 г"
Ашан,Мармелад Фруктово-Ягодный [Ашан],300 кКал,0 г,0 г,76 г
Ашан,Марципан [Ашан],418 кКал,"3,6 г","10,7 г","75,7 г"
Ашан,Марципан Темный Шоколад [Ашан],464 кКал,"5,5 г","24,8 г","54,7 г"
Ашан,Маскарпоне [Ашан],408 кКал,"3,5 г","40,8 г","6,7 г"
Ашан,Маскарпоне Сыр Шоколадный [Ашан],243 кКал,4 г,14 г,"25,4 г"
Ашан,Маслины без Косточек [Ашан],146 кКал,"0,6 г","15,4 г","0,1 г"
Ашан,Маслины с Косточкой [Ашан],106 кКал,"0,4 г","10,8 г","0,1 г"
Ашан,Масло Сливочное [Ашан],748 кКал,"0,6 г","82,5 г","0,8 г"
Ашан,Масляная Х/К [Ашан],113 кКал,19 г,4 г,0 г
Ашан,Маффин [Ашан],397 кКал,"4,7 г","18,6 г","40,4 г"
Ашан,Маффин с Вишней [Ашан],472 кКал,"5,8 г","27,4 г","52,4 г"
Ашан,Маффин с Изюмом [Ашан],360 кКал,"4,9 г","31,4 г",40 г
Ашан,Маффин с Карамелью [Ашан],467 кКал,7 г,29 г,"42,6 г"
Ашан,Маффин с Чёрной Смородиной [Ашан],332 кКал,"4,6 г","16,6 г","41,6 г"
Ашан,Маффин Черничный [Ашан],428 кКал,"5,2 г",23 г,50 г
Ашан,Маффин Шоколадный [Ашан],410 кКал,"5,5 г",22 г,"47,5 г"
Ашан,Медальон из Лосося [Ашан],185 кКал,20 г,11 г,0 г
Ашан,Медальоны из Семги [Ашан],160 кКал,20 г,11 г,0 г
Ашан,Мексиканская Смесь [Ашан],48 кКал,"3,2 г",0 г,"8,7 г"
Ашан,Меренги [Ашан],410 кКал,"13,7 г","4,1 г","63,8 г"
Ашан,Меренги Витые [Ашан],399 кКал,"4,1 г",0 г,"95,6 г"
Ашан,Меренги Витые Весовой [Ашан],356 кКал,"2,5 г",0 г,"89,8 г"
Ашан,Меренги Цветные [Ашан],316 кКал,"1,6 г","15,5 г","42,4 г"
Ашан,Мидии [Ашан],74 кКал,"13,1 г","2,4 г",0 г
Ашан,Мидии в Рассоле [Ашан],45 кКал,8 г,1 г,1 г
Ашан,Микс Овощей [Ашан],25 кКал,"1,3 г","0,1 г","4,7 г"
Ашан,Миндаль в Белой Глазури [Ашан],579 кКал,"5,4 г","23,4 г","41,8 г"
Ашан,Миндаль в Шоколадной Глазури [Ашан],570 кКал,"7,5 г",39 г,47 г
Ашан,Миндаль Жареный [Ашан],614 кКал,19 г,54 г,13 г
Ашан,Миндаль Жареный со Специями [Ашан],591 кКал,"18,1 г","51,2 г","14,5 г"
Ашан,Миндаль Лепестки [Ашан],680 кКал,26 г,60 г,"9,5 г"
Ашан,Миндаль Очищенный Небланшированный [Ашан],613 кКал,21 г,49 г,22 г
Ашан,Миндаль Сушеный [Ашан],630 кКал,18 г,54 г,17 г
Ашан,Миндаль Сушеный Эконом [Ашан],610 кКал,19 г,54 г,13 г
Ашан,Миндаль Эконом [Ашан],630 кКал,18 г,54 г,17 г
Ашан,Миндальная Мука [Ашан],611 кКал,24 г,53 г,"5,5 г"
Ашан,Миндальное Молоко [Ашан],64 кКал,"1,7 г","4,1 г","4,9 г"
Ашан,Миндальный Рогалик [Ашан],446 кКал,5 г,17 г,"68,7 г"
Ашан,Мини Палочки из Слоеного Теста с Сыром [Ашан],490 кКал,13 г,23 г,56 г
Ашан,Мини Сушки с Солью [Ашан],367 кКал,"10,1 г","4,7 г",71 г
Ашан,Мини-Багет [Ашан],260 кКал,"8,2 г","0,9 г","54,9 г"
Ашан,Мини-Багет 8 Злаков [Ашан],277 кКал,"13,9 г","5,3 г","43,7 г"
Ашан,Мини-Багет Гречневый [Ашан],321 кКал,7 г,13 г,43 г
Ашан,Мини-Багет Гурман [Ашан],240 кКал,"8,5 г",1 г,49 г
Ашан,Мини-Багет Дарк [Ашан],268 кКал,"8,3 г","2,2 г","52,4 г"
Ашан,Мини-Багет по-Деревенски [Ашан],259 кКал,"8,8 г","1,1 г","52,5 г"
Ашан,Мини-Багет Ржаной [Ашан],210 кКал,7 г,"1,2 г","45,8 г"
Ашан,Мини-Багет с Луком [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Ашан,Мини-Багет с Сыром [Ашан],260 кКал,"8,2 г","0,9 г","54,9 г"
Ашан,Мини-Багет со Злаками [Ашан],237 кКал,"9,8 г","3,4 г","41,8 г"
Ашан,Мини-Бантики Сливочные с Сыром [Ашан],500 кКал,11 г,27 г,52 г
Ашан,Мини-Гренки 7 Злаков БИО [Ашан],403 кКал,"10,5 г","7,9 г",70 г
Ашан,Мозги Говяжьи [Ашан],124 кКал,"11,7 г","8,6 г",0 г
Ашан,"Молоко 0,5% [Ашан]",35 кКал,"3,1 г","0,5 г","4,7 г"
Ашан,"Молоко 1,5% [Ашан]",45 кКал,"3,1 г","1,5 г","4,7 г"
Ашан,"Молоко 2,5% [Ашан]",55 кКал,"3,1 г","2,5 г","4,7 г"
Ашан,"Молоко 3,2% [Ашан]",60 кКал,3 г,"3,2 г","4,7 г"
Ашан,"Молоко 3,2% [Ашан]",60 кКал,"3,1 г","3,2 г","4,7 г"
Ашан,Молоко Отборное [Ашан],62 кКал,"3,1 г","3,4 г","4,7 г"
Ашан,Молоко Топленое [Ашан],67 кКал,"3,1 г",4 г,"4,7 г"
Ашан,Молоко Цельное Сгущенное [Ашан],329 кКал,"7,2 г","8,5 г",56 г
Ашан,Молочный Коктейль со Вкусом Земляники [Ашан],78 кКал,"2,8 г","3,2 г","9,5 г"
Ашан,Молочный Коктейль со Вкусом Мятного Пряника [Ашан],78 кКал,"2,8 г","3,2 г","9,5 г"
Ашан,Морковные Палочки [Ашан],51 кКал,"1,9 г","0,1 г","10,6 г"
Ашан,Морковь по-Корейски [Ашан],102 кКал,"1,2 г",7 г,"8,6 г"
Ашан,Морковь Сушеная [Ашан],221 кКал,"7,8 г","0,6 г","49,2 г"
Ашан,Морковь Экстра-Тонкая Консервированная [Ашан],25 кКал,"0,6 г","0,3 г","4,1 г"
Ашан,Мороженое [Ашан],180 кКал,"2,7 г",10 г,19 г
Ашан,Мороженое Пломбир Крем-Брюле в Вафельном Стаканчике [Ашан],210 кКал,"3,5 г","11,5 г",24 г
Ашан,Мороженое Пломбир с Ароматом Фисташки в Вафельном Рожке [Ашан],290 кКал,"3,5 г",16 г,34 г
Ашан,Мороженое Пломбир Шоколадный с Кусочками Шоколада [Ашан],220 кКал,3 г,"12,5 г","23,5 г"
Ашан,Мороженое Эскимо Сливочное с Кокосовым Молоком в Белом Шоколаде [Ашан],335 кКал,"3,4 г","23,2 г","28,1 г"
Ашан,Морс Облепиховый [Ашан],40 кКал,"0,1 г","0,1 г","9,5 г"
Ашан,Морс Ягодный Замороженные Ягоды Клюква и Смородина [Ашан],25 кКал,"0,5 г","0,2 г","5,5 г"
Ашан,Морская Капуста [Ашан],61 кКал,1 г,5 г,3 г
Ашан,Морская Капуста Сахалинская [Ашан],69 кКал,1 г,5 г,5 г
Ашан,Морской Коктейль [Ашан],88 кКал,"17,3 г","1,2 г",2 г
Ашан,Морской Коктейль с/М [Ашан],81 кКал,"16,2 г","3,5 г",0 г
Ашан,Моцарелла [Ашан],225 кКал,17 г,17 г,1 г
