Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Макдоналдс_(McDonalds),Макфлурри Де Люкс Шоколадно-Клубничное [Макдоналдс],345 кКал,"6,4 г","8,6 г",60 г
Макдоналдс_(McDonalds),Макфлурри Де Люкс Яблочный Пай [Макдоналдс],307 кКал,"6,5 г","6,6 г",55 г
Макдоналдс_(McDonalds),Макфлурри с Рисом и Клубникой [Макдоналдс],290 кКал,5 г,6 г,54 г
Макдоналдс_(McDonalds),Макфлурри Спелое Манго [Макдоналдс],285 кКал,"5,5 г","5,7 г",53 г
Макдоналдс_(McDonalds),Макфлурри Шоколадно-Клубничное [Макдоналдс],345 кКал,"6,4 г","8,6 г",60 г
Макдоналдс_(McDonalds),Макфлэйвор Фрайз [Макдоналдс],414 кКал,"7,1 г",20 г,49 г
Макдоналдс_(McDonalds),Макфлэйвор Фрайз по Деревенски [Макдоналдс],449 кКал,"9,5 г",24 г,46 г
Макдоналдс_(McDonalds),Макфреш [Макдоналдс],519 кКал,25 г,31 г,34 г
Макдоналдс_(McDonalds),Макчикен [Макдоналдс],484 кКал,21 г,15 г,62 г
Макдоналдс_(McDonalds),Макшейк [Макдоналдс],235 кКал,7 г,7 г,35 г
Макдоналдс_(McDonalds),Малиновый Лимонад [Макдоналдс],139 кКал,0 г,0 г,35 г
Макдоналдс_(McDonalds),"Малиновый Пунш (0,3 L) [Макдоналдс]",140 кКал,"0,3 г",0 г,35 г
Макдоналдс_(McDonalds),Малиновый Шейк [Макдоналдс],244 кКал,"5,7 г","4,3 г",45 г
Макдоналдс_(McDonalds),Маффин с Черной Смородиной [Макдоналдс],370 кКал,5 г,18 г,47 г
Макдоналдс_(McDonalds),Маффин с Шоколадом [Макдоналдс],346 кКал,"5,9 г",12 г,55 г
Макдоналдс_(McDonalds),Маффин с Яблоком и Корицей [Макдоналдс],463 кКал,"5,8 г",22 г,60 г
Макдоналдс_(McDonalds),Маффин Шоколадный [Макдоналдс],289 кКал,"4,6 г","13,7 г","36,8 г"
Макдоналдс_(McDonalds),Маффин Шоколадный с Черничным Джемом [Макдоналдс],360 кКал,5 г,16 г,49 г
Макдоналдс_(McDonalds),Маэстро Биф & Бородинский [Макдоналдс],643 кКал,36 г,40 г,36 г
Макдоналдс_(McDonalds),Маэстро Классик [Макдоналдс],686 кКал,41 г,42 г,37 г
Макдоналдс_(McDonalds),Микс Бокс [Макдоналдс],858 кКал,38 г,41 г,83 г
Макдоналдс_(McDonalds),"Молоко 3,5% [Макдоналдс]",62 кКал,3 г,"3,5 г","4,7 г"
Макдоналдс_(McDonalds),Молочный Коктейль Ваниль [Макдоналдс],81 кКал,2 г,"1,5 г",15 г
Макдоналдс_(McDonalds),"Молочный Коктейль Ванильный (0,3 L) [Макдоналдс]",244 кКал,"6,1 г","4,6 г",45 г
Макдоналдс_(McDonalds),"Молочный Коктейль Ванильный (0,4 L) [Макдоналдс]",385 кКал,9 г,7 г,71 г
Макдоналдс_(McDonalds),"Молочный Коктейль Клубника (0,25 L) [Макдоналдс]",244 кКал,"6,1 г","4,6 г",45 г
Макдоналдс_(McDonalds),"Молочный Коктейль Клубничный (0,3 L) [Макдоналдс]",244 кКал,"6,1 г","4,6 г",45 г
Макдоналдс_(McDonalds),"Молочный Коктейль Клубничный (0,4 L) [Макдоналдс]",385 кКал,9 г,7 г,71 г
Макдоналдс_(McDonalds),"Молочный Коктейль Шоколадный (0,25 L) [Макдоналдс]",247 кКал,"6,7 г",5 г,43 г
Макдоналдс_(McDonalds),"Молочный Коктейль Шоколадный (0,47 L) [Макдоналдс]",386 кКал,10 г,"7,9 г",68 г
Макдоналдс_(McDonalds),"Молочный Коктейль Шоколадный (0,47 L) [Макдоналдс]",386 кКал,10 г,"7,9 г",68 г
Макдоналдс_(McDonalds),"Молочный Коктейль Шоколадный (0,6 L) [Макдоналдс]",493 кКал,13 г,10 г,87 г
Макдоналдс_(McDonalds),Морковные Палочки [Макдоналдс],34 кКал,"1,3 г","0,1 г","6,9 г"
Макдоналдс_(McDonalds),Морковные Палочки [Макдоналдс],28 кКал,1 г,"0,1 г","5,5 г"
Макдоналдс_(McDonalds),Морковные палочки McDonalds [Макдоналдс],27 кКал,1 г,0 г,6 г
Макдоналдс_(McDonalds),Мороженное с Шоколадом [Макдоналдс],315 кКал,6 г,9 г,52 г
Макдоналдс_(McDonalds),Мороженое Гуава [Макдоналдс],257 кКал,"1,9 г","4,9 г",48 г
Макдоналдс_(McDonalds),Мороженое Карамельное [Макдоналдс],319 кКал,"5,6 г","6,9 г",59 г
Макдоналдс_(McDonalds),Мороженое Клубничное [Макдоналдс],258 кКал,5 г,"4,9 г",48 г
Макдоналдс_(McDonalds),Мороженое Макфлури Де Люкс Шоко-Карамель [Макдоналдс],406 кКал,"7,1 г",11 г,71 г
Макдоналдс_(McDonalds),Мороженое Малина [Макдоналдс],209 кКал,"4,8 г","4,9 г",36 г
Макдоналдс_(McDonalds),Мороженое Персик [Макдоналдс],260 кКал,"5,1 г","4,9 г",49 г
Макдоналдс_(McDonalds),Мороженое Рожок [Макдоналдс],164 кКал,"3,8 г","3,6 г",29 г
Макдоналдс_(McDonalds),Мороженое с Карамелью [Макдоналдс],319 кКал,"5,6 г","6,9 г",59 г
Макдоналдс_(McDonalds),Мороженое с Клубникой [Макдоналдс],265 кКал,5 г,5 г,50 г
Макдоналдс_(McDonalds),Мороженое с Шоколадом [Макдоналдс],315 кКал,6 г,9 г,52 г
Макдоналдс_(McDonalds),Мороженое Шоколадное [Макдоналдс],310 кКал,"6,4 г",9 г,51 г
Макдоналдс_(McDonalds),Мохито Итальано [Макдоналдс],82 кКал,0 г,0 г,20 г
Макдоналдс_(McDonalds),Мусс с Бельгийским Шоколадом [Макдоналдс],262 кКал,"2,4 г",18 г,22 г
Макдоналдс_(McDonalds),Мусс Шоколадный [Макдоналдс],353 кКал,"3,1 г",24 г,29 г
Макдоналдс_(McDonalds),Наггетс Бокс [Макдоналдс],456 кКал,17 г,22 г,45 г
Макдоналдс_(McDonalds),Нагетсы (6) [Макдоналдс],268 кКал,17 г,14 г,18 г
Макдоналдс_(McDonalds),Нагетсы [Макдоналдс],45 кКал,"2,8 г","2,3 г","3,2 г"
Макдоналдс_(McDonalds),Напиток Апельсиновый сок McDonalds 400 мл [Макдоналдс],190 кКал,3 г,1 г,41 г
Макдоналдс_(McDonalds),Напиток Двойной Эспрессо McDonalds [Макдоналдс],3 кКал,"0,2 г","0,1 г","0,2 г"
Макдоналдс_(McDonalds),Напиток Капучино [Макдоналдс],105 кКал,5 г,5 г,7 г
Макдоналдс_(McDonalds),Напиток Капучино McDonalds 300 мл [Макдоналдс],125 кКал,6 г,7 г,9 г
Макдоналдс_(McDonalds),Напиток Кока-Кола McDonalds 400 мл [Макдоналдс],170 кКал,0 г,0 г,42 г
Макдоналдс_(McDonalds),Напиток Кока-Кола Лайт McDonalds 400 мл [Макдоналдс],2 кКал,"0,4 г",0 г,0 г
Макдоналдс_(McDonalds),Напиток Кофе McDonalds 200 мл [Макдоналдс],7 кКал,"0,6 г","0,2 г","0,6 г"
Макдоналдс_(McDonalds),Напиток Кофе Глясе [Макдоналдс],125 кКал,4 г,3 г,19 г
Макдоналдс_(McDonalds),Напиток Кофе Глясе McDonalds [Макдоналдс],125 кКал,4 г,3 г,19 г
Макдоналдс_(McDonalds),Напиток Кофе Латте [Макдоналдс],175 кКал,8 г,9 г,12 г
Макдоналдс_(McDonalds),Напиток Кофе Латте McDonalds [Макдоналдс],125 кКал,6 г,7 г,10 г
Макдоналдс_(McDonalds),Напиток Липтон Айс-Ти Зелёный McDonalds 400 мл [Макдоналдс],110 кКал,0 г,0 г,27 г
Макдоналдс_(McDonalds),Напиток Липтон Айс-Ти Лимон McDonalds 400 мл [Макдоналдс],110 кКал,0 г,0 г,27 г
Макдоналдс_(McDonalds),Напиток Спрайт McDonalds 400 мл [Макдоналдс],165 кКал,"0,4 г",0 г,41 г
Макдоналдс_(McDonalds),Напиток Фанта McDonalds 400 мл [Макдоналдс],185 кКал,"0,4 г",0 г,46 г
Макдоналдс_(McDonalds),Напиток Чай чёрный/зелёный McDonalds [Макдоналдс],0 кКал,0 г,0 г,0 г
Макдоналдс_(McDonalds),Облепиховый Пунш [Макдоналдс],127 кКал,"0,2 г","1,2 г",29 г
Макдоналдс_(McDonalds),Овощной Салат [Макдоналдс],60 кКал,3 г,0 г,10 г
Макдоналдс_(McDonalds),Овсяная Каша [Макдоналдс],154 кКал,"4,3 г","4,1 г",23 г
Макдоналдс_(McDonalds),Овсяная Каша с Джемом [Макдоналдс],200 кКал,4 г,4 г,35 г
Макдоналдс_(McDonalds),Овсяная Каша с Клюквой и Изюмом [Макдоналдс],217 кКал,"4,6 г","4,1 г",39 г
Макдоналдс_(McDonalds),Овсяная Каша Стандартная [Макдоналдс],150 кКал,4 г,4 г,23 г
Макдоналдс_(McDonalds),Омлет [Макдоналдс],305 кКал,18 г,14 г,26 г
Макдоналдс_(McDonalds),Омлет с Беконом [Макдоналдс],341 кКал,19 г,17 г,27 г
Макдоналдс_(McDonalds),Омлет с Ветчиной [Макдоналдс],344 кКал,24 г,15 г,27 г
Макдоналдс_(McDonalds),Омлет Стандартный [Макдоналдс],305 кКал,18 г,14 г,26 г
Макдоналдс_(McDonalds),Омлеттер [Макдоналдс],251 кКал,13 г,13 г,20 г
Макдоналдс_(McDonalds),Острые Чикен Макнаггетс (6) [Макдоналдс],284 кКал,15 г,16 г,20 г
Макдоналдс_(McDonalds),Острые Чикен Макнаггетс (9) [Макдоналдс],427 кКал,22 г,24 г,30 г
Макдоналдс_(McDonalds),Панини Тоскана [Макдоналдс],616 кКал,31 г,34 г,46 г
Макдоналдс_(McDonalds),Панини Тоскана без Соуса [Макдоналдс],553 кКал,30 г,28 г,45 г
Макдоналдс_(McDonalds),Печенье с Кусочками Шоколада [Макдоналдс],345 кКал,6 г,18 г,41 г
Макдоналдс_(McDonalds),Пирог с Вишней и Ревенем [Макдоналдс],175 кКал,2 г,"9,7 г",19 г
Макдоналдс_(McDonalds),Пирог с Вишней и Ревенем [Макдоналдс],291 кКал,"3,4 г","16,2 г","32,3 г"
Макдоналдс_(McDonalds),Пирог Яблочный [Макдоналдс],276 кКал,"3,1 г","14,6 г","32,2 г"
Макдоналдс_(McDonalds),Пирожное Чёрный Лес [Макдоналдс],386 кКал,"3,8 г",26 г,35 г
Макдоналдс_(McDonalds),Пирожок Клубника и Сливочный Сыр [Макдоналдс],258 кКал,"2,9 г",15 г,29 г
Макдоналдс_(McDonalds),Пирожок Лесные Ягоды [Макдоналдс],285 кКал,3 г,16 г,32 г
Макдоналдс_(McDonalds),Пирожок Малина Крем-Чиз [Макдоналдс],273 кКал,"3,2 г",15 г,32 г
Макдоналдс_(McDonalds),Пирожок Малина Крем-Чиз [Макдоналдс],273 кКал,"3,2 г",15 г,32 г
Макдоналдс_(McDonalds),Пирожок Маракуйя [Макдоналдс],255 кКал,2 г,13 г,32 г
Макдоналдс_(McDonalds),Пирожок Маракуйя и Сливочный Сыр [Макдоналдс],280 кКал,"2,9 г",15 г,32 г
Макдоналдс_(McDonalds),Пирожок по-Итальянски [Макдоналдс],163 кКал,"3,2 г","6,6 г",23 г
Макдоналдс_(McDonalds),Пирожок Пряное Яблоко [Макдоналдс],232 кКал,"2,8 г",11 г,31 г
Макдоналдс_(McDonalds),Пирожок с Вишней [Макдоналдс],249 кКал,"2,8 г",12 г,32 г
Макдоналдс_(McDonalds),Пирожок с Карельской Черникой [Макдоналдс],255 кКал,"2,7 г",12 г,34 г
Макдоналдс_(McDonalds),Пирожок с Картофелем и Грибами [Макдоналдс],130 кКал,3 г,6 г,17 г
Макдоналдс_(McDonalds),Пирожок с Персиком [Макдоналдс],189 кКал,3 г,"7,7 г",27 г
Макдоналдс_(McDonalds),Пирожок с Яблоком и Корицей [Макдоналдс],166 кКал,"3,3 г","7,7 г",21 г
Макдоналдс_(McDonalds),Пирожок Черная Смородина [Макдоналдс],259 кКал,"2,9 г",12 г,34 г
Макдоналдс_(McDonalds),Пита Грик [Макдоналдс],286 кКал,13 г,14 г,26 г
Макдоналдс_(McDonalds),Пита Грик с Говяжьей Котлетой [Макдоналдс],287 кКал,13 г,14 г,26 г
Макдоналдс_(McDonalds),Пита Грик с Куриной Котлетой [Макдоналдс],260 кКал,14 г,"9,4 г",29 г
Макдоналдс_(McDonalds),Премиальный Яблочный Пирог [Макдоналдс],331 кКал,"3,1 г",9 г,57 г
Макдоналдс_(McDonalds),Профитроли [Макдоналдс],135 кКал,"1,4 г","8,9 г",12 г
Макдоналдс_(McDonalds),Пряный Чай Латте [Макдоналдс],305 кКал,8 г,10 г,46 г
Макдоналдс_(McDonalds),Рич Лимониада [Макдоналдс],141 кКал,0 г,0 г,34 г
Макдоналдс_(McDonalds),Рождественский пирожок Пряное яблоко [Макдоналдс],232 кКал,"2,8 г",11 г,31 г
Макдоналдс_(McDonalds),Рождественский Ягодный Пунш [Макдоналдс],79 кКал,"0,2 г",0 г,20 г
Макдоналдс_(McDonalds),Ролл с Креветками [Макдоналдс],359 кКал,11 г,11 г,52 г
Макдоналдс_(McDonalds),Роял Бекон [Макдоналдс],548 кКал,33 г,30 г,36 г
Макдоналдс_(McDonalds),Роял Де Люкс [Макдоналдс],570 кКал,31 г,31 г,40 г
Макдоналдс_(McDonalds),Роял Чизбургер [Макдоналдс],514 кКал,30 г,26 г,38 г
Макдоналдс_(McDonalds),"Рулетики с Творогом, Изюмом и Курагой (3) [Макдоналдс]",211 кКал,7 г,"9,6 г",24 г
Макдоналдс_(McDonalds),Салат Овощной (без Заправки) [Макдоналдс],45 кКал,2 г,0 г,8 г
Макдоналдс_(McDonalds),Салат Овощной [Макдоналдс],68 кКал,"2,5 г","3,9 г","4,4 г"
Макдоналдс_(McDonalds),Салат Овощной McDonalds [Макдоналдс],60 кКал,2 г,3 г,5 г
Макдоналдс_(McDonalds),Салат Цезарь (без Заправки) [Макдоналдс],283 кКал,21 г,16 г,13 г
Макдоналдс_(McDonalds),Салат Цезарь (без Заправки) [Макдоналдс],283 кКал,21 г,16 г,13 г
Макдоналдс_(McDonalds),Салат Цезарь [Макдоналдс],283 кКал,21 г,16 г,13 г
Макдоналдс_(McDonalds),Салат Цезарь McDonalds [Макдоналдс],190 кКал,15 г,10 г,9 г
Макдоналдс_(McDonalds),Салат Цезарь без Заправки [Макдоналдс],195 кКал,15 г,10 г,10 г
Макдоналдс_(McDonalds),Салат Цезарь с Курицей [Макдоналдс],283 кКал,21 г,16 г,13 г
Макдоналдс_(McDonalds),Салатная Заправка 1000 Островов [Макдоналдс],204 кКал,"1,1 г","19,5 г","6,6 г"
Макдоналдс_(McDonalds),Салатная Заправка Масло и Винный Уксус [Макдоналдс],105 кКал,0 г,11 г,3 г
Макдоналдс_(McDonalds),Салатная Заправка Масло и Винный Уксус [Макдоналдс],308 кКал,"0,1 г",30 г,"8,3 г"
Макдоналдс_(McDonalds),Салатная Заправка Цезарь [Макдоналдс],251 кКал,"3,5 г",22 г,"7,3 г"
Макдоналдс_(McDonalds),Санрайз [Макдоналдс],180 кКал,0 г,0 г,40 г
Макдоналдс_(McDonalds),Сахар [Макдоналдс],20 кКал,0 г,0 г,5 г
Макдоналдс_(McDonalds),Сахар [Макдоналдс],400 кКал,0 г,0 г,100 г
Макдоналдс_(McDonalds),Смузи Манго-Ананас [Макдоналдс],190 кКал,2 г,1 г,42 г
Макдоналдс_(McDonalds),Смусси Клубника-Банан [Макдоналдс],175 кКал,2 г,1 г,38 г
Макдоналдс_(McDonalds),Снек Ролл с Омлетом и Беконом [Макдоналдс],320 кКал,16 г,16 г,27 г
Макдоналдс_(McDonalds),Снек Ролл с Омлетом и Свиной Котлетой [Макдоналдс],435 кКал,22 г,26 г,27 г
Макдоналдс_(McDonalds),Снэк Бокс с Крыльями [Макдоналдс],866 кКал,38 г,46 г,73 г
Макдоналдс_(McDonalds),Сок Яблочный [Макдоналдс],135 кКал,0 г,0 г,33 г
Макдоналдс_(McDonalds),Соус 1000 Островов [Макдоналдс],78 кКал,"0,3 г","7,4 г","2,8 г"
Макдоналдс_(McDonalds),Соус 1000 Островов [Макдоналдс],310 кКал,1 г,29 г,12 г
Макдоналдс_(McDonalds),Соус Барбекю [Макдоналдс],47 кКал,"0,2 г","0,3 г",11 г
Макдоналдс_(McDonalds),Соус Барбекю [Макдоналдс],162 кКал,"0,6 г","0,9 г","36,1 г"
Макдоналдс_(McDonalds),Соус барбекю McDonalds [Макдоналдс],48 кКал,"0,2 г","0,3 г",11 г
Макдоналдс_(McDonalds),Соус Горчичный [Макдоналдс],62 кКал,"0,5 г","3,3 г","7,6 г"
Макдоналдс_(McDonalds),Соус Горчичный [Макдоналдс],57 кКал,"0,6 г",3 г,7 г
Макдоналдс_(McDonalds),Соус Карри [Макдоналдс],49 кКал,"0,2 г","0,5 г",11 г
Макдоналдс_(McDonalds),Соус Карри [Макдоналдс],170 кКал,"0,7 г","1,7 г","37,9 г"
Макдоналдс_(McDonalds),Соус карри McDonalds [Макдоналдс],50 кКал,0 г,0 г,12 г
Макдоналдс_(McDonalds),Соус кетчуп McDonalds [Макдоналдс],27 кКал,0 г,"0,3 г","6,6 г"
Макдоналдс_(McDonalds),Соус Кисло-Сладкий [Макдоналдс],47 кКал,"0,2 г","0,3 г",11 г
Макдоналдс_(McDonalds),Соус Кисло-Сладкий [Макдоналдс],187 кКал,"0,3 г","1,4 г","43,4 г"
Макдоналдс_(McDonalds),Соус кисло-сладкий McDonalds [Макдоналдс],49 кКал,"0,1 г","0,3 г",12 г
Макдоналдс_(McDonalds),Соус Клюквенный [Макдоналдс],182 кКал,"0,1 г","0,7 г","42,6 г"
Макдоналдс_(McDonalds),Соус Коктейль [Макдоналдс],329 кКал,"3,2 г",30 г,"11,6 г"
Макдоналдс_(McDonalds),Соус Сальса [Макдоналдс],36 кКал,"0,3 г","0,2 г","7,9 г"
Макдоналдс_(McDonalds),Соус Сладкий Чили [Макдоналдс],47 кКал,"0,1 г",0 г,11 г
Макдоналдс_(McDonalds),Соус Сметанный [Макдоналдс],60 кКал,"0,6 г","3,4 г","6,9 г"
Макдоналдс_(McDonalds),Соус Сырный [Макдоналдс],90 кКал,"0,5 г","9,3 г","1,5 г"
Макдоналдс_(McDonalds),Соус сырный McDonalds [Макдоналдс],89 кКал,"0,6 г",9 г,"1,4 г"
Макдоналдс_(McDonalds),Соус Цезарь [Макдоналдс],125 кКал,2 г,11 г,4 г
Макдоналдс_(McDonalds),Соус Чесночный [Макдоналдс],84 кКал,"0,3 г","7,8 г","3,3 г"
Макдоналдс_(McDonalds),Соус Чесночный [Макдоналдс],330 кКал,1 г,31 г,13 г
Макдоналдс_(McDonalds),Соус Чураско [Макдоналдс],160 кКал,"1,3 г","3,8 г","28,9 г"
Макдоналдс_(McDonalds),Соус Чураско [Макдоналдс],45 кКал,"0,4 г","1,1 г","8,3 г"
Макдоналдс_(McDonalds),Спайси Гамбургер с Беконом [Макдоналдс],284 кКал,14 г,10 г,33 г
Макдоналдс_(McDonalds),Спелая Вишня с Бисквитом [Макдоналдс],280 кКал,"3,8 г","6,8 г",51 г
Макдоналдс_(McDonalds),Спринг Роллы (4) [Макдоналдс],150 кКал,7 г,6 г,17 г
Макдоналдс_(McDonalds),Стейк Хаус Классик [Макдоналдс],709 кКал,39 г,39 г,49 г
Макдоналдс_(McDonalds),Стейкхаус [Макдоналдс],702 кКал,38 г,40 г,46 г
Макдоналдс_(McDonalds),Стрипсы [Макдоналдс],180 кКал,"11,2 г","8,4 г","15,2 г"
Макдоналдс_(McDonalds),Сыр Камамбер [Макдоналдс],240 кКал,10 г,15 г,17 г
Макдоналдс_(McDonalds),Сырные Наггетсы Бри (4) [Макдоналдс],397 кКал,12 г,28 г,24 г
Макдоналдс_(McDonalds),Сэндвич Биг Брекфаст Ролл [Макдоналдс],655 кКал,27 г,36 г,54 г
Макдоналдс_(McDonalds),Сэндвич Биг Мак [Макдоналдс],495 кКал,27 г,25 г,40 г
Макдоналдс_(McDonalds),Сэндвич Биг Тейсти [Макдоналдс],850 кКал,48 г,51 г,50 г
Макдоналдс_(McDonalds),Сэндвич Биф а-ля Рус [Макдоналдс],580 кКал,29 г,31 г,44 г
Макдоналдс_(McDonalds),Сэндвич Биф Ролл [Макдоналдс],520 кКал,20 г,29 г,43 г
Макдоналдс_(McDonalds),Сэндвич Гамбургер [Макдоналдс],255 кКал,13 г,9 г,30 г
Макдоналдс_(McDonalds),Сэндвич Двойной Чизбургер [Макдоналдс],440 кКал,27 г,23 г,31 г
Макдоналдс_(McDonalds),Сэндвич Макчикен [Макдоналдс],390 кКал,19 г,18 г,38 г
Макдоналдс_(McDonalds),Сэндвич Роял Де Люкс [Макдоналдс],495 кКал,27 г,27 г,36 г
Макдоналдс_(McDonalds),Сэндвич Роял Чизбургер [Макдоналдс],505 кКал,32 г,27 г,34 г
Макдоналдс_(McDonalds),Сэндвич Филе-о-фиш [Макдоналдс],350 кКал,15 г,16 г,37 г
Макдоналдс_(McDonalds),Сэндвич Фиш Ролл [Макдоналдс],475 кКал,17 г,23 г,49 г
Макдоналдс_(McDonalds),Сэндвич Фреш Ролл [Макдоналдс],610 кКал,25 г,38 г,40 г
Макдоналдс_(McDonalds),Сэндвич Цезарь Ролл [Макдоналдс],552 кКал,19 г,32 г,46 г
Макдоналдс_(McDonalds),Сэндвич Цезарь Ролл [Макдоналдс],695 кКал,28 г,43 г,49 г
Макдоналдс_(McDonalds),Сэндвич Чизбургер [Макдоналдс],300 кКал,16 г,13 г,30 г
Макдоналдс_(McDonalds),Сэндвич Чикен Бекон [Макдоналдс],665 кКал,27 г,37 г,61 г
Макдоналдс_(McDonalds),Сэндвич Чикен Мифик [Макдоналдс],625 кКал,29 г,35 г,48 г
Макдоналдс_(McDonalds),Сэндвич Чикен Эмменталь [Макдоналдс],625 кКал,29 г,35 г,48 г
Макдоналдс_(McDonalds),Сэндвич Чикенбургер [Макдоналдс],310 кКал,15 г,12 г,36 г
Макдоналдс_(McDonalds),Творожные Рулетики (2) [Макдоналдс],211 кКал,7 г,"9,6 г",24 г
Макдоналдс_(McDonalds),Техас Бургер [Макдоналдс],600 кКал,32 г,34 г,41 г
Макдоналдс_(McDonalds),Техас Чикен [Макдоналдс],598 кКал,26 г,30 г,56 г
Макдоналдс_(McDonalds),Тирамису [Макдоналдс],265 кКал,4 г,14 г,30 г
Макдоналдс_(McDonalds),Торт Згапари [Макдоналдс],367 кКал,"9,7 г",19 г,39 г
Макдоналдс_(McDonalds),Торт Рикотта с Грушей [Макдоналдс],335 кКал,6 г,20 г,33 г
Макдоналдс_(McDonalds),Тоскана Биф [Макдоналдс],364 кКал,17 г,18 г,34 г
Макдоналдс_(McDonalds),Тост с Ветчиной и Сыром [Макдоналдс],280 кКал,14 г,11 г,30 г
Макдоналдс_(McDonalds),Тост с Сыром [Макдоналдс],255 кКал,10 г,10 г,30 г
Макдоналдс_(McDonalds),Тройной Чизбургер [Макдоналдс],583 кКал,37 г,33 г,33 г
Макдоналдс_(McDonalds),Улитка с Карамелью [Макдоналдс],380 кКал,5 г,26 г,30 г
Макдоналдс_(McDonalds),Фахитос Чикен Ролл [Макдоналдс],461 кКал,18 г,23 г,44 г
Макдоналдс_(McDonalds),Филе Макфреш [Макдоналдс],382 кКал,17 г,15 г,44 г
Макдоналдс_(McDonalds),Филе Фреш [Макдоналдс],363 кКал,17 г,15 г,38 г
Макдоналдс_(McDonalds),Филе-О-Фиш [Макдоналдс],331 кКал,15 г,14 г,36 г
Макдоналдс_(McDonalds),Фиш & Чипс [Макдоналдс],451 кКал,15 г,23 г,45 г
Макдоналдс_(McDonalds),Фиш Ролл [Макдоналдс],444 кКал,17 г,23 г,42 г
Макдоналдс_(McDonalds),Фиш Ролл без Соуса [Макдоналдс],379 кКал,17 г,11 г,42 г
Макдоналдс_(McDonalds),Фиш Фреш Ролл [Макдоналдс],435 кКал,18 г,20 г,46 г
Макдоналдс_(McDonalds),Фишролл [Макдоналдс],444 кКал,17 г,23 г,42 г
Макдоналдс_(McDonalds),Флет Вайт [Макдоналдс],54 кКал,3 г,3 г,5 г
Макдоналдс_(McDonalds),Фраппе Карамель [Макдоналдс],355 кКал,7 г,17 г,44 г
Макдоналдс_(McDonalds),Фраппе Мокко [Макдоналдс],126 кКал,"2,1 г","5,9 г","16,2 г"
Макдоналдс_(McDonalds),Фреш Макмаффин [Макдоналдс],368 кКал,18 г,20 г,28 г
Макдоналдс_(McDonalds),Фреш Ролл [Макдоналдс],537 кКал,23 г,34 г,34 г
Макдоналдс_(McDonalds),Фрешбургер с Пармезаном [Макдоналдс],340 кКал,16 г,17 г,30 г
Макдоналдс_(McDonalds),Фрешбургер с Сыром [Макдоналдс],348 кКал,17 г,17 г,31 г
Макдоналдс_(McDonalds),Фрешмакмаффин [Макдоналдс],368 кКал,18 г,20 г,28 г
Макдоналдс_(McDonalds),Хашбраун [Макдоналдс],132 кКал,"1,3 г","7,7 г",14 г
Макдоналдс_(McDonalds),Цезарь Ролл без Соуса [Макдоналдс],300 кКал,18 г,10 г,30 г
Макдоналдс_(McDonalds),Цезарь Ролл Чураско [Макдоналдс],552 кКал,19 г,32 г,46 г
Макдоналдс_(McDonalds),Чиабатта Биф [Макдоналдс],385 кКал,19 г,19 г,38 г
Макдоналдс_(McDonalds),Чиабатта с Ветчиной и Сыром [Макдоналдс],432 кКал,23 г,17 г,47 г
Макдоналдс_(McDonalds),Чиабатта с Тунцом [Макдоналдс],371 кКал,22 г,11 г,44 г
Макдоналдс_(McDonalds),Чиз Лаваш [Макдоналдс],187 кКал,8 г,7 г,22 г
Макдоналдс_(McDonalds),Чизбургер [Макдоналдс],299 кКал,16 г,13 г,30 г
Макдоналдс_(McDonalds),Чизбургер без Нижней Булки [Макдоналдс],233 кКал,14 г,12 г,16 г
Макдоналдс_(McDonalds),Чизбургер Де Люкс [Макдоналдс],480 кКал,23 г,22 г,47 г
Макдоналдс_(McDonalds),Чизбургер с Беконом [Макдоналдс],314 кКал,17 г,14 г,30 г
Макдоналдс_(McDonalds),Чизбургер Фреш [Макдоналдс],348 кКал,16 г,18 г,30 г
Макдоналдс_(McDonalds),Чизкейк [Макдоналдс],359 кКал,6 г,24 г,31 г
Макдоналдс_(McDonalds),Чизкейк Нью-Йорк [Макдоналдс],475 кКал,10 г,22 г,59 г
Макдоналдс_(McDonalds),Чизкейк по-Американски [Макдоналдс],340 кКал,"5,6 г","22,2 г","29,2 г"
Макдоналдс_(McDonalds),Чикаго Барбекю [Макдоналдс],660 кКал,41 г,38 г,38 г
Макдоналдс_(McDonalds),Чикен А-Ля Рус с Беконом [Макдоналдс],577 кКал,24 г,28 г,57 г
Макдоналдс_(McDonalds),Чикен Бекон [Макдоналдс],680 кКал,27 г,36 г,60 г
Макдоналдс_(McDonalds),Чикен Бургер [Макдоналдс],360 кКал,12 г,16 г,41 г
Макдоналдс_(McDonalds),Чикен Грик Мак [Макдоналдс],490 кКал,21 г,21 г,55 г
Макдоналдс_(McDonalds),Чикен Гриль [Макдоналдс],381 кКал,19 г,16 г,40 г
Макдоналдс_(McDonalds),Чикен Гурмэ Экзотик [Макдоналдс],621 кКал,25 г,33 г,55 г
Макдоналдс_(McDonalds),Чикен Де Люкс [Макдоналдс],504 кКал,20 г,25 г,49 г
Макдоналдс_(McDonalds),Чикен Джуниор [Макдоналдс],390 кКал,14 г,18 г,43 г
Макдоналдс_(McDonalds),Чикен Карри [Макдоналдс],481 кКал,20 г,21 г,51 г
Макдоналдс_(McDonalds),Чикен Мак [Макдоналдс],487 кКал,29 г,20 г,47 г
