Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Рыба_и_морепродукты,"Морские водоросли канадские культивируемые emi-tsunomata, сырые",31 кКал,"1,86 г","0,17 г","1,12 г"
Рыба_и_морепродукты,"Морские водоросли порфира, сырые",35 кКал,"5,81 г","0,28 г","4,81 г"
Рыба_и_морепродукты,"Морские водоросли спирулина, сушеные",290 кКал,"57,47 г","7,72 г","20,3 г"
Рыба_и_морепродукты,"Морские водоросли спирулина, сырые",26 кКал,"5,92 г","0,39 г","2,02 г"
Рыба_и_морепродукты,"Морские водоросли, ламинариевые, сырые",43 кКал,"1,68 г","0,56 г","8,27 г"
Рыба_и_морепродукты,"Морской черт, мясо, (Аляска)",97 кКал,"11,7 г","5,3 г",0 г
Рыба_и_морепродукты,"Морской черт, приготовленный на жару",97 кКал,"18,56 г","1,95 г",0 г
Рыба_и_морепродукты,"Морской черт, сырой",76 кКал,"14,48 г","1,52 г",0 г
Рыба_и_морепродукты,Муксун,121 кКал,"18,5 г","5,2 г",0 г
Рыба_и_морепродукты,"Муксун в томатном соусе, консервы",119 кКал,"13,4 г","5,2 г",5 г
Рыба_и_морепродукты,Мясо ластоногих,113 кКал,"24,5 г","1,7 г",0 г
Рыба_и_морепродукты,Навага беломорская,91 кКал,"19,2 г","1,6 г",0 г
Рыба_и_морепродукты,Навага дальневосточная,69 кКал,"15,1 г","0,9 г",0 г
Рыба_и_морепродукты,"Навага жареная, по 1-368",169 кКал,"18,3 г","8,3 г","4,8 г"
Рыба_и_морепродукты,"Наггетсы из лосося, панированные, замороженные, разогретые",212 кКал,"12,69 г","11,72 г","13,96 г"
Рыба_и_морепродукты,Налим,81 кКал,"18,8 г","0,6 г",0 г
Рыба_и_морепродукты,"Налим в томатном соусе, консервы",106 кКал,"14,2 г","3,3 г","5,3 г"
Рыба_и_морепродукты,"Налим-ошибень, приготовленный на жару",111 кКал,"24,35 г","0,82 г",0 г
Рыба_и_морепродукты,"Налим-ошибень, сырой",87 кКал,"18,99 г","0,64 г",0 г
Рыба_и_морепродукты,"Налим, приготовленный на жару",115 кКал,"24,76 г","1,04 г",0 г
Рыба_и_морепродукты,"Налим, сырой",90 кКал,"19,31 г","0,81 г",0 г
Рыба_и_морепродукты,Нельма,160 кКал,"19,4 г","9,2 г",0 г
Рыба_и_морепродукты,"Нельма (белорыбица), сырая, (Аляска)",115 кКал,"22,25 г","2,84 г",0 г
Рыба_и_морепродукты,Нерка,157 кКал,"20,3 г","8,4 г",0 г
Рыба_и_морепродукты,Нерка,131 кКал,"22,25 г","4,69 г",0 г
Рыба_и_морепродукты,Нерка (Аляска),153 кКал,"21,94 г","7,28 г",0 г
Рыба_и_морепродукты,Нерка натуральная. Консервы,171 кКал,"19,1 г","10,5 г",0 г
Рыба_и_морепродукты,"Нерка, горячего копчения (Аляска)",141 кКал,"24,5 г","4,75 г",0 г
Рыба_и_морепродукты,"Нерка, консервированная без костей, (Аляска)",161 кКал,"27,31 г","5,76 г",0 г
Рыба_и_морепродукты,"Нерка, консервированная без соли",153 кКал,"20,47 г","7,31 г",0 г
Рыба_и_морепродукты,"Нерка, консервированная, всё содержимое",153 кКал,"20,63 г","7,17 г",0 г
Рыба_и_морепродукты,"Нерка, консервированная, с костями, содержимое без жидкости",167 кКал,"23,59 г","7,39 г",0 г
Рыба_и_морепродукты,"Нерка, консервированная, содержимое без жидкости, без кожи и костей",158 кКал,"26,33 г","5,87 г",0 г
Рыба_и_морепродукты,"Нерка, консервированная, холодного копчения, (Аляска)",206 кКал,"35,19 г","7,26 г",0 г
Рыба_и_морепродукты,"Нерка, красный лосось, филе с кожей, холодного копчения (Аляска)",345 кКал,"60,62 г","11,43 г",0 г
Рыба_и_морепродукты,"Нерка, приготовленная на жару",156 кКал,"26,48 г","5,57 г",0 г
Рыба_и_морепродукты,Нотоскопелюс кроуэри,220 кКал,"15,5 г","17,5 г",0 г
Рыба_и_морепродукты,Нототения мраморная,148 кКал,"15,7 г","9,5 г",0 г
Рыба_и_морепродукты,Окунь горячего копчения,166 кКал,"23,5 г",8 г,0 г
Рыба_и_морепродукты,"Окунь жареный, по 1-336",180 кКал,"20,6 г","9,1 г",4 г
Рыба_и_морепродукты,"Окунь запеченный, по 1-374",103 кКал,"6,8 г","4,7 г","8,4 г"
Рыба_и_морепродукты,Окунь морской (сибас),103 кКал,"18,2 г","3,3 г",0 г
Рыба_и_морепродукты,"Окунь морской (сибас) отварной, по 1-338",112 кКал,"19,9 г","3,6 г",0 г
Рыба_и_морепродукты,"Окунь морской (сибас) тушеный, по 1-364",120 кКал,"10,9 г","6,6 г","4,2 г"
Рыба_и_морепродукты,"Окунь морской атлантический (золотистый, обыкновенный)",79 кКал,"15,31 г","1,54 г",0 г
Рыба_и_морепродукты,"Окунь морской атлантический (золотистый, обыкновенный), приготовленный на жару",96 кКал,"18,51 г","1,87 г",0 г
Рыба_и_морепродукты,Окунь морской холодного копчения,199 кКал,"26,4 г","10,4 г",0 г
Рыба_и_морепродукты,"Окунь морской, все виды",97 кКал,"18,43 г",2 г,0 г
Рыба_и_морепродукты,"Окунь морской, приготовленный на жару",124 кКал,"23,63 г","2,56 г",0 г
Рыба_и_морепродукты,"Окунь морской, тихоокеанский клювач",90 кКал,"18,36 г","1,34 г",0 г
Рыба_и_морепродукты,"Окунь морской, тихоокеанский клювач, приготовленный на жару",109 кКал,"22,23 г","1,62 г",0 г
Рыба_и_морепродукты,"Окунь полосатый (полосатый басс, или полосатый лаврак), приготовленный на жару",124 кКал,"22,73 г","2,99 г",0 г
Рыба_и_морепродукты,"Окунь полосатый (полосатый басс, или полосатый лаврак), сырой",97 кКал,"17,73 г","2,33 г",0 г
Рыба_и_морепродукты,"Окунь пресноводный, все виды, приготовленный на жару",146 кКал,"24,18 г","4,73 г",0 г
Рыба_и_морепродукты,"Окунь пресноводный, все виды, сырой",114 кКал,"18,86 г","3,69 г",0 г
Рыба_и_морепродукты,"Окунь припущенный, по 1-348",109 кКал,"19,5 г","3,5 г",0 г
Рыба_и_морепродукты,Окунь речной,91 кКал,"19,39 г","0,92 г",0 г
Рыба_и_морепродукты,Окунь речной,82 кКал,"18,5 г","0,9 г",0 г
Рыба_и_морепродукты,"Окунь речной, приготовленный на жару",117 кКал,"24,86 г","1,18 г",0 г
Рыба_и_морепродукты,"Окунь фаршированный, по 1-360",130 кКал,"14,9 г","6,1 г","3,9 г"
Рыба_и_морепродукты,"Омар северный, приготовленный на пару",89 кКал,19 г,"0,86 г",0 г
Рыба_и_морепродукты,"Омар северный, сырой",77 кКал,"16,52 г","0,75 г",0 г
Рыба_и_морепродукты,Омуль,152 кКал,"19,2 г","8,3 г",0 г
Рыба_и_морепродукты,Осетр в томатном соусе. Консервы,164 кКал,"14,4 г","11,8 г","3,3 г"
Рыба_и_морепродукты,"Осетр жареный во фритюре, по 1-372",273 кКал,16 г,"17,4 г","13,2 г"
Рыба_и_морепродукты,Осетр каспийский и азово-черноморский,164 кКал,"16,4 г","10,9 г",0 г
Рыба_и_морепродукты,Осетр консервированный,163 кКал,"16,4 г","10,6 г",0 г
Рыба_и_морепродукты,"Осетр отварной, по 1-344",179 кКал,"17,7 г",12 г,0 г
Рыба_и_морепродукты,"Осетр припущенный, по 1-350",179 кКал,"17,8 г","11,9 г",0 г
Рыба_и_морепродукты,"Осетр холодного копчения, теша",302 кКал,"17,6 г","25,7 г",0 г
Рыба_и_морепродукты,"Осетр, все виды, копченый",173 кКал,"31,2 г","4,4 г",0 г
Рыба_и_морепродукты,"Осетр, все виды, приготовленный на жару",135 кКал,"20,7 г","5,18 г",0 г
Рыба_и_морепродукты,"Осетр, все виды, сырой",105 кКал,"16,14 г","4,04 г",0 г
Рыба_и_морепродукты,"Осетр, сибирский",202 кКал,"15,8 г","15,4 г",0 г
Рыба_и_морепродукты,"Осьминог обыкновенный, приготовленный на пару",164 кКал,"29,82 г","2,08 г","4,4 г"
Рыба_и_морепродукты,"Осьминог обыкновенный, сырой",82 кКал,"14,91 г","1,04 г","2,2 г"
Рыба_и_морепродукты,Ошибень,72 кКал,"16,7 г","0,6 г",0 г
Рыба_и_морепродукты,Пагрус,106 кКал,"19,8 г",3 г,0 г
Рыба_и_морепродукты,Палтус (Аляска),116 кКал,"20,53 г","2,92 г","1,81 г"
Рыба_и_морепродукты,Палтус белокорый,103 кКал,"18,9 г",3 г,0 г
Рыба_и_морепродукты,Палтус черный,196 кКал,"12,8 г","16,1 г",0 г
Рыба_и_морепродукты,"Палтус, атлантический и тихоокеанский, приготовленный на жару",111 кКал,"22,54 г","1,61 г",0 г
Рыба_и_морепродукты,"Палтус, атлантический и тихоокеанский, сырой",91 кКал,"18,56 г","1,33 г",0 г
Рыба_и_морепродукты,"Палтус, приготовленный (Аляска)",113 кКал,"22,13 г","2,73 г",0 г
Рыба_и_морепродукты,"Палтус, черный, приготовленный на жару",239 кКал,"18,42 г","17,74 г",0 г
Рыба_и_морепродукты,"Палтус, черный, сырой",186 кКал,"14,37 г","13,84 г",0 г
Рыба_и_морепродукты,"Паста ""Океан""",92 кКал,"13,6 г","4,2 г",0 г
Рыба_и_морепродукты,Пеламида,217 кКал,"22,4 г","14,2 г",0 г
Рыба_и_морепродукты,"Песчанка радужная (корюшка американская), приготовленная на жару",124 кКал,"22,6 г","3,1 г",0 г
Рыба_и_морепродукты,"Песчанка радужная (корюшка американская), сырая",97 кКал,"17,63 г","2,42 г",0 г
Рыба_и_морепродукты,"Печень белуги, сырая, (Аляска)",117 кКал,"18,4 г","3,9 г",2 г
Рыба_и_морепродукты,Печень зубастого терпуга (Аляска),424 кКал,"5,6 г",42 г,6 г
Рыба_и_морепродукты,"Печень моржа, сырая, (Аляска)",125 кКал,21 г,3 г,"3,5 г"
Рыба_и_морепродукты,Печень трески. Консервы,613 кКал,"4,2 г","65,7 г","1,2 г"
Рыба_и_морепродукты,Печень чавычи (Аляска),156 кКал,"16,6 г",8 г,"4,3 г"
Рыба_и_морепродукты,Печень щуки северной (Аляска),156 кКал,"16,6 г",8 г,"4,3 г"
Рыба_и_морепродукты,"Печень, сиговые, чир (Аляска)",104 кКал,11 г,"4,4 г","5,1 г"
Рыба_и_морепродукты,Пикша,73 кКал,"17,2 г","0,5 г",0 г
Рыба_и_морепродукты,"Пикша, копченая",116 кКал,"25,23 г","0,96 г",0 г
Рыба_и_морепродукты,"Пикша, приготовленная, приготовленная на жару",90 кКал,"19,99 г","0,55 г",0 г
Рыба_и_морепродукты,"Пикша, сырая",74 кКал,"16,32 г","0,45 г",0 г
Рыба_и_морепродукты,Плотва сибирская (сорога),110 кКал,19 г,"3,8 г",0 г
Рыба_и_морепродукты,Полосатый тунец,103 кКал,22 г,"1,01 г",0 г
Рыба_и_морепродукты,"Полосатый тунец, приготовленный на жару",132 кКал,"28,21 г","1,29 г",0 г
Рыба_и_морепродукты,"Помпано флоридский, приготовленный на жару",211 кКал,"23,69 г","12,14 г",0 г
Рыба_и_морепродукты,"Помпано флоридский, сырой",164 кКал,"18,48 г","9,47 г",0 г
Рыба_и_морепродукты,Пристипома,88 кКал,"19,6 г","1,1 г",0 г
Рыба_и_морепродукты,Псенопсис,92 кКал,"14,6 г","3,7 г",0 г
Рыба_и_морепродукты,"Пузанок, приготовленный на жару",252 кКал,"21,71 г","17,65 г",0 г
Рыба_и_морепродукты,"Пузанок, сырой",197 кКал,"16,93 г","13,77 г",0 г
Рыба_и_морепродукты,Путассу,82 кКал,"18,5 г","0,9 г",0 г
Рыба_и_морепродукты,"Путассу, приготовленный на жару",116 кКал,"23,48 г","1,69 г",0 г
Рыба_и_морепродукты,"Путассу, смешанные виды, сырой",90 кКал,"18,31 г","1,31 г",0 г
Рыба_и_морепродукты,Пыжьян,113 кКал,18 г,"4,6 г",0 г
Рыба_и_морепродукты,"Радужная форель (Микижа), вареная, консервированная, (Аляска)",159 кКал,"21,11 г","8,26 г",0 г
Рыба_и_морепродукты,"Радужная форель (Микижа), сушеная, мясо (Shoshone Bannock)",382 кКал,"77,27 г","8,06 г",0 г
Рыба_и_морепродукты,"Рак речной, дикий",77 кКал,"15,97 г","0,95 г",0 г
Рыба_и_морепродукты,"Рак речной, дикий, приготовленный на пару",82 кКал,"16,77 г","1,2 г",0 г
Рыба_и_морепродукты,"Рак речной, фермерский",72 кКал,"14,85 г","0,97 г",0 г
Рыба_и_морепродукты,"Рак речной, фермерский, приготовленный на пару",87 кКал,"17,52 г","1,3 г",0 г
Рыба_и_морепродукты,"Раки морские (лангуст, омар)",89 кКал,"18,8 г","1,3 г","0,5 г"
Рыба_и_морепродукты,"Раки морские (лангуст, омар) вареные",90 кКал,"20,5 г","0,7 г","0,3 г"
Рыба_и_морепродукты,Раки речные,76 кКал,"15,5 г",1 г,"1,2 г"
Рыба_и_морепродукты,Раки речные вареные,97 кКал,"20,3 г","1,3 г",1 г
Рыба_и_морепродукты,"Ручьевая форель, Нью-Йоркская",110 кКал,"21,23 г","2,73 г",0 г
Рыба_и_морепродукты,Рыба молочная,148 кКал,"20,53 г","6,73 г",0 г
Рыба_и_морепродукты,"Рыба молочная, приготовленная на жару",190 кКал,"26,32 г","8,63 г",0 г
Рыба_и_морепродукты,"Рыба фаршированная, в сладком соусе",84 кКал,"9,07 г","1,73 г","7,41 г"
Рыба_и_морепродукты,Рыба-капитан,92 кКал,"19,4 г","1,6 г",0 г
Рыба_и_морепродукты,Рыба-лист,110 кКал,"20,3 г","3,2 г",0 г
Рыба_и_морепродукты,"Рыба-луна с семенами тыквы, приготовленная на жару",114 кКал,"24,87 г","0,9 г",0 г
Рыба_и_морепродукты,"Рыба-луна с семенами тыквы, сырая",89 кКал,"19,4 г","0,7 г",0 г
Рыба_и_морепродукты,Рыба-меч,144 кКал,"19,66 г","6,65 г",0 г
Рыба_и_морепродукты,"Рыба-меч, приготовленная на жару",172 кКал,"23,45 г","7,93 г",0 г
Рыба_и_морепродукты,Рыба-сабля,106 кКал,"19,3 г","3,2 г",0 г
Рыба_и_морепродукты,Рыбец азово-черноморский холодного копчения,222 кКал,"28,6 г",12 г,0 г
Рыба_и_морепродукты,"Рыбец, азово-черноморский",139 кКал,"18,2 г","7,4 г",0 г
Рыба_и_морепродукты,"Рыбец, каспийский",98 кКал,"19,2 г","2,4 г",0 г
Рыба_и_морепродукты,"Рыбные полуфабрикаты, замороженные, разогретые",277 кКал,"11,01 г","16,23 г","20,16 г"
Рыба_и_морепродукты,"Ряпушка сибирская, енисейская",149 кКал,17 г,9 г,0 г
Рыба_и_морепродукты,"Ряпушка сибирская, обская",107 кКал,"19,2 г","3,3 г",0 г
Рыба_и_морепродукты,Сазан,97 кКал,"18,2 г","2,7 г",0 г
Рыба_и_морепродукты,Сазан азовский,121 кКал,"18,4 г","5,3 г",0 г
Рыба_и_морепродукты,Сазан в томатном соусе. Консервы,143 кКал,"12,4 г","8,7 г","3,5 г"
Рыба_и_морепродукты,Сайда,81 кКал,"19,1 г","0,5 г",0 г
Рыба_и_морепродукты,"Сайда атлантическая, приготовленная на жару",118 кКал,"24,92 г","1,26 г",0 г
Рыба_и_морепродукты,"Сайда атлантическая, сырая",92 кКал,"19,44 г","0,98 г",0 г
Рыба_и_морепродукты,Сайра,205 кКал,"19,5 г","14,1 г",0 г
Рыба_и_морепродукты,"Сайра бланшированная в масле, консервы",283 кКал,"18,3 г","23,3 г",0 г
Рыба_и_морепродукты,Салака,125 кКал,17 г,"6,3 г",0 г
Рыба_и_морепродукты,Салака горячего копчения,152 кКал,"25,4 г","5,6 г",0 г
Рыба_и_морепродукты,"Салат из окуня, по 1-80",182 кКал,"4,7 г","15,7 г","5,5 г"
Рыба_и_морепродукты,Салат из тунца,187 кКал,"16,04 г","9,26 г","9,41 г"
Рыба_и_морепродукты,Салилота (бротола),73 кКал,"16,5 г","0,8 г",0 г
Рыба_и_морепродукты,"Сардина атлантическая, консервы в масле",208 кКал,"24,62 г","11,45 г",0 г
Рыба_и_морепродукты,Сардина океаническая,166 кКал,19 г,10 г,0 г
Рыба_и_морепродукты,"Сардина тихоокеанская, консервированная в томатном соусе",185 кКал,"20,86 г","10,45 г","0,44 г"
Рыба_и_морепродукты,"Сардины атлантические в масле, консервы",249 кКал,"17,9 г","19,7 г",0 г
Рыба_и_морепродукты,"Сардины дальневосточные в масле, консервы",272 кКал,"17,2 г","22,6 г",0 г
Рыба_и_морепродукты,"Сардины каспийские в масле, консервы",223 кКал,16 г,"17,7 г",0 г
Рыба_и_морепродукты,Севрюга,160 кКал,"16,9 г","10,3 г",0 г
Рыба_и_морепродукты,Севрюга в томатном соусе. Консервы,178 кКал,16 г,"11,4 г","2,6 г"
Рыба_и_морепродукты,"Севрюга припущенная, по 1-350",173 кКал,"18,2 г","11,2 г",0 г
Рыба_и_морепродукты,Сельдь атлантическая,158 кКал,"17,96 г","9,04 г",0 г
Рыба_и_морепродукты,Сельдь атлантическая жирная,248 кКал,"17,7 г","19,5 г",0 г
Рыба_и_морепродукты,Сельдь атлантическая нежирная,135 кКал,"19,1 г","6,5 г",0 г
Рыба_и_морепродукты,Сельдь атлантическая нежирная соленая,145 кКал,17 г,"8,5 г",0 г
Рыба_и_морепродукты,"Сельдь атлантическая, копченая",217 кКал,"24,58 г","12,37 г",0 г
Рыба_и_морепродукты,"Сельдь атлантическая, маринованная",262 кКал,"14,19 г",18 г,"9,64 г"
Рыба_и_морепродукты,"Сельдь атлантическая, приготовленная на жару",203 кКал,"23,03 г","11,59 г",0 г
Рыба_и_морепродукты,"Сельдь иваси соленая, специального посола",173 кКал,"17,5 г","11,4 г",0 г
Рыба_и_морепродукты,"Сельдь иваси, крупная",234 кКал,"19,5 г","17,3 г",0 г
Рыба_и_морепродукты,"Сельдь иваси, мелкая",131 кКал,"21,5 г",5 г,0 г
Рыба_и_морепродукты,"Сельдь рубленая, по 1-98",136 кКал,"10,3 г","9,7 г",2 г
Рыба_и_морепродукты,"Сельдь с луком, по 1-98",125 кКал,"8,3 г","8,3 г","4,2 г"
Рыба_и_морепродукты,Сельдь тихоокеанская жирная,191 кКал,14 г,15 г,0 г
Рыба_и_морепродукты,Сельдь тихоокеанская жирная соленая,224 кКал,"17,4 г","17,1 г",0 г
Рыба_и_морепродукты,Сельдь тихоокеанская жирная холодного копчения,225 кКал,"20,3 г",16 г,0 г
Рыба_и_морепродукты,Сельдь тихоокеанская нежирная,135 кКал,18 г,7 г,0 г
Рыба_и_морепродукты,"Сельдь тихоокеанская, приготовленная на жару",250 кКал,"21,01 г","17,79 г",0 г
Рыба_и_морепродукты,"Сельдь тихоокеанская, сырая",195 кКал,"16,39 г","13,88 г",0 г
Рыба_и_морепродукты,"Сельдь, тихоокеанская, высушенная на воздухе, упакована в масле, (Аляска)",489 кКал,"44,5 г","34,6 г",0 г
Рыба_и_морепродукты,Семга соленая,202 кКал,"22,5 г","12,5 г",0 г
Рыба_и_морепродукты,"Семга, наггетсы, готовые к употреблению, не разогретые",189 кКал,"11,97 г","10,43 г","11,85 г"
Рыба_и_морепродукты,Серебрянка,84 кКал,"8,3 г","5,6 г",0 г
Рыба_и_морепродукты,Сериола,103 кКал,"22,5 г","1,4 г",0 г
Рыба_и_морепродукты,"Сериола (желтохвост), приготовленная на жару",187 кКал,"29,67 г","6,72 г",0 г
Рыба_и_морепродукты,Сериолелла,160 кКал,"19,4 г","9,2 г",0 г
Рыба_и_морепродукты,Сиг,144 кКал,19 г,"7,5 г",0 г
Рыба_и_морепродукты,"Сиг в томатном соусе, консервы",154 кКал,"14,3 г","8,3 г","5,8 г"
Рыба_и_морепродукты,"Сиг, байкальский",144 кКал,"20,2 г",7 г,0 г
Рыба_и_морепродукты,"Сиг, копченый",177 кКал,"16,36 г","11,9 г",0 г
Рыба_и_морепродукты,"Сиг, смесь видов, сырая, (Аляска)",131 кКал,"18,9 г","6,1 г",0 г
Рыба_и_морепродукты,"Сиг, сушеный, (Аляска)",371 кКал,"62,44 г","13,44 г",0 г
Рыба_и_морепродукты,"Сиг, сырой",98 кКал,"18,99 г","1,91 г",0 г
Рыба_и_морепродукты,"Сиговые, чир, голова, глаза, щековина, мягкие кости, (Аляска)",107 кКал,"18,6 г","3,6 г",0 г
Рыба_и_морепродукты,Скап океанический,164 кКал,"18,7 г","9,9 г",0 г
Рыба_и_морепродукты,Скат-лисица,110 кКал,24 г,"1,6 г",0 г
Рыба_и_морепродукты,Сквама,104 кКал,"17,3 г","3,9 г",0 г
Рыба_и_морепродукты,Скумбрия атлантическая,191 кКал,18 г,"13,2 г",0 г
Рыба_и_морепродукты,"Скумбрия атлантическая в масле, консервы",278 кКал,"13,1 г","25,1 г",0 г
Рыба_и_морепродукты,Скумбрия атлантическая в масле. Консервы,318 кКал,"14,4 г","28,9 г",0 г
Рыба_и_морепродукты,"Скумбрия атлантическая, приготовленная на жару",262 кКал,"23,85 г","17,81 г",0 г
Рыба_и_морепродукты,"Скумбрия атлантическая, сырая",205 кКал,"18,6 г","13,89 г",0 г
Рыба_и_морепродукты,Скумбрия дальневосточная,239 кКал,"19,3 г",18 г,0 г
Рыба_и_морепродукты,"Скумбрия дальневосточная в масле, консервы",220 кКал,"19,5 г","15,8 г",0 г
Рыба_и_морепродукты,Скумбрия курильская натуральная. Консервы,248 кКал,"18,8 г","19,2 г",0 г
Рыба_и_морепродукты,Скумбрия натуральная. Консервы,200 кКал,"17,7 г","14,4 г",0 г
Рыба_и_морепродукты,Скумбрия соленая,305 кКал,"18,5 г","25,1 г",0 г
Рыба_и_морепродукты,Скумбрия холодного копчения,150 кКал,"23,4 г","6,4 г",0 г
Рыба_и_морепродукты,"Снеток солено-сушеный, полесский",264 кКал,"46,3 г","8,8 г",0 г
Рыба_и_морепродукты,"Снеток солено-сушеный, псковский",159 кКал,32 г,"3,4 г",0 г
Рыба_и_морепродукты,"Снэк, рыба",144 кКал,"21,8 г","6,3 г",0 г
Рыба_и_морепродукты,"Солнечник, рыба",95 кКал,"18,9 г","2,2 г",0 г
Рыба_и_морепродукты,Сом,115 кКал,"17,2 г","5,1 г",0 г
Рыба_и_морепродукты,Сом в томатном соусе. Консервы,126 кКал,"12,9 г","6,3 г",4 г
Рыба_и_морепродукты,"Сом припущенный, по 1-346",121 кКал,"18,2 г","5,4 г",0 г
Рыба_и_морепродукты,"Сомик канальный, американский, дикий",95 кКал,"16,38 г","2,82 г",0 г
Рыба_и_морепродукты,"Сомик канальный, американский, дикий, приготовленный на жару",105 кКал,"18,47 г","2,85 г",0 г
Рыба_и_морепродукты,"Сомик канальный, американский, жареный в панировке",229 кКал,"18,09 г","13,33 г","7,34 г"
Рыба_и_морепродукты,"Сомик канальный, американский, разведенный на ферме",119 кКал,"15,23 г","5,94 г",0 г
Рыба_и_морепродукты,"Сомик канальный, американский, разведенный на ферме, приготовленный на жару",144 кКал,"18,44 г","7,19 г",0 г
Рыба_и_морепродукты,"Спот, приготовленный на жару",158 кКал,"23,73 г","6,28 г",0 г
Рыба_и_морепродукты,"Спот, сырой",123 кКал,"18,51 г","4,9 г",0 г
Рыба_и_морепродукты,Ставрида,114 кКал,"18,5 г","4,5 г",0 г
Рыба_и_морепродукты,Ставрида атлантическая холодного копчения,"93,6 кКал","17,1 г","2,8 г",0 г
Рыба_и_морепродукты,"Ставрида в томатном соусе, консервы",110 кКал,"14,8 г","2,3 г","7,3 г"
Рыба_и_морепродукты,"Ставрида жареная, по 1-366",190 кКал,"20,3 г","10,5 г","3,7 г"
Рыба_и_морепродукты,"Ставрида обжаренная, в масле, консервы",309 кКал,"15,6 г","27,4 г",0 г
Рыба_и_морепродукты,"Ставрида отварная, по 1-344",124 кКал,20 г,"4,9 г",0 г
Рыба_и_морепродукты,"Ставрида припущенная, по 1-358",122 кКал,"19,6 г","4,8 г",0 г
Рыба_и_морепродукты,Ставрида тихоокеанская,158 кКал,"20,07 г","7,89 г",0 г
Рыба_и_морепродукты,"Ставрида тихоокеанская консервированная, сухой продукт без маринада",156 кКал,"23,19 г","6,3 г",0 г
Рыба_и_морепродукты,"Ставрида тихоокеанская, приготовленная на жару",201 кКал,"25,73 г","10,12 г",0 г
Рыба_и_морепродукты,"Ставрида, все виды, сырая",146 кКал,"23,14 г","5,24 г",0 г
Рыба_и_морепродукты,"Стерлядь, волжская",127 кКал,"17,9 г","6,1 г",0 г
Рыба_и_морепродукты,"Стерлядь, сибирская",320 кКал,"10,7 г","30,8 г",0 г
Рыба_и_морепродукты,Судак,84 кКал,"18,4 г","1,1 г",0 г
Рыба_и_морепродукты,Судак в томатном соусе. Консервы,119 кКал,14 г,"5,3 г","3,1 г"
Рыба_и_морепродукты,"Судак отварной, по 1-342",96 кКал,"20,5 г","1,2 г",0 г
Рыба_и_морепродукты,"Судак припущенный, по 1-346",89 кКал,"19,6 г","1,2 г",0 г
Рыба_и_морепродукты,"Судак фаршированный, по 1-362",144 кКал,"13,7 г",6 г,"8,7 г"
Рыба_и_морепродукты,"Судак, приготовленный на жару",119 кКал,"24,54 г","1,56 г",0 г
Рыба_и_морепродукты,"Судак, сырой",93 кКал,"19,14 г","1,22 г",0 г
Рыба_и_морепродукты,"Суп, рыбный, по-домашнему, (Аляска)",72 кКал,"7,4 г","2,2 г","5,6 г"
Рыба_и_морепродукты,Сурими,99 кКал,"15,18 г","0,9 г","6,85 г"
Рыба_и_морепродукты,"Сырок (пелядь), рыба",126 кКал,"19,1 г","5,5 г",0 г
Рыба_и_морепродукты,Таймень,119 кКал,"18,9 г","4,8 г",0 г
Рыба_и_морепродукты,Терпуг,102 кКал,"17,8 г","3,4 г",0 г
Рыба_и_морепродукты,"Терпуг зубатый, приготовленный на жару",109 кКал,"22,64 г","1,36 г",0 г
Рыба_и_морепродукты,"Терпуг зубатый, сырой",85 кКал,"17,66 г","1,06 г",0 г
Рыба_и_морепродукты,"Терпуг, зубастый, змеезуб, мясо, сырое, (Аляска)",79 кКал,"17,9 г","0,8 г",0 г
Рыба_и_морепродукты,Терпужок южный,105 кКал,"19,5 г",3 г,0 г
Рыба_и_морепродукты,Тиляпия,96 кКал,"20,08 г","1,7 г",0 г
Рыба_и_морепродукты,"Тиляпия, приготовленная на жару",128 кКал,"26,15 г","2,65 г",0 г
Рыба_и_морепродукты,Трепанг (мясо),"34,6 кКал","7,3 г","0,6 г",0 г
Рыба_и_морепродукты,Треска,69 кКал,16 г,"0,6 г",0 г
Рыба_и_морепродукты,"Треска атлантическая, консервированная",105 кКал,"22,76 г","0,86 г",0 г
Рыба_и_морепродукты,"Треска атлантическая, приготовленная на жару",105 кКал,"22,83 г","0,86 г",0 г
Рыба_и_морепродукты,"Треска атлантическая, сушеная и соленая",290 кКал,"62,82 г","2,37 г",0 г
Рыба_и_морепродукты,"Треска атлантическая, сырая",82 кКал,"17,81 г","0,67 г",0 г
Рыба_и_морепродукты,Треска горячего копчения,115 кКал,"26,7 г","1,2 г",0 г
Рыба_и_морепродукты,"Треска жареная, по 1-366",123 кКал,16 г,"5,1 г","3,1 г"
Рыба_и_морепродукты,"Треска запеченная, по 1-374",90 кКал,6 г,"3,7 г",8 г
Рыба_и_морепродукты,Треска копченая в масле. Консервы,290 кКал,"20,8 г",23 г,0 г
Рыба_и_морепродукты,"Треска отварная, по 1-340",79 кКал,"17,9 г","0,8 г",0 г
Рыба_и_морепродукты,"Треска припущенная, по 1-358",75 кКал,17 г,"0,8 г",0 г
Рыба_и_морепродукты,Треска соленая потрошеная без головы,98 кКал,"23,1 г","0,6 г",0 г
Рыба_и_морепродукты,"Треска тихоокеанская, приготовленная",84 кКал,"20,42 г","0,25 г",0 г
Рыба_и_морепродукты,"Треска тихоокеанская, приготовленная на жару",85 кКал,"18,73 г","0,5 г",0 г
Рыба_и_морепродукты,"Треска тихоокеанская, сырая",69 кКал,"15,27 г","0,41 г",0 г
