Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Овощи_и_зелень,"Картофель, приготовленный в микроволновой печи  в кожуре, с солью, целиком",105 кКал,"2,44 г","0,1 г","21,94 г"
Овощи_и_зелень,"Картофель, приготовленный в микроволновой печи в кожуре, без соли, целиком",105 кКал,"2,44 г","0,1 г","21,94 г"
Овощи_и_зелень,"Картофель, приготовленный в микроволновой печи в кожуре, сердцевина, без соли",100 кКал,"2,1 г","0,1 г","21,68 г"
Овощи_и_зелень,"Картофель, приготовленный в микроволновой печи в кожуре, сердцевина, с солью",100 кКал,"2,1 г","0,1 г","21,68 г"
Овощи_и_зелень,"Картофель, приготовленный в микроволновой печи, только кожура, без  соли",132 кКал,"4,39 г","0,1 г","24,13 г"
Овощи_и_зелень,"Картофель, приготовленный в микроволновой печи, только кожура, с солью",132 кКал,"4,39 г","0,1 г","24,13 г"
Овощи_и_зелень,"Картофель, тушенный с грибами по 1-226",134 кКал,"2,5 г","7,7 г","13,4 г"
Овощи_и_зелень,"Картофельная кожура, запеченая с солью",198 кКал,"4,29 г","0,1 г","38,16 г"
Овощи_и_зелень,"Картофельная кожура, сырая",58 кКал,"2,57 г","0,1 г","9,94 г"
Овощи_и_зелень,Картофельное пюре по 1-208,75 кКал,"2,1 г","0,8 г","14,7 г"
Овощи_и_зелень,Картофельное пюре с молоком,83 кКал,"1,91 г","0,57 г","16,07 г"
Овощи_и_зелень,Картофельное пюре с молоком и маслом,113 кКал,"1,86 г","4,22 г","15,31 г"
Овощи_и_зелень,"Картофельное пюре сухое, растворимое, быстрого приготовления (хлопья, крупка)",350 кКал,"5,6 г","0,2 г","79,1 г"
Овощи_и_зелень,"Картофельное пюре сухое, хлопья без молока",354 кКал,"8,34 г","0,41 г","74,57 г"
Овощи_и_зелень,Картофельные зразы по 1-232,152 кКал,"2,8 г","6,4 г","20,3 г"
Овощи_и_зелень,Картофельные котлеты по 1-232,142 кКал,"2,8 г","4,7 г",22 г
Овощи_и_зелень,Картофельные котлеты с творогом по 1-232,179 кКал,"8,1 г","9,7 г","15,8 г"
Овощи_и_зелень,"Картофельные котлеты, запеченные по 1-248",139 кКал,"2,8 г","6,9 г","16,2 г"
Овощи_и_зелень,Картофельные оладьи,268 кКал,"6,08 г","14,76 г","24,51 г"
Овощи_и_зелень,"Картофельные шарики, замороженные, неприготовленные",178 кКал,"1,93 г","8,71 г","22,5 г"
Овощи_и_зелень,"Картофельные шарики, замороженные, приготовленые в духовке",192 кКал,"2,13 г","9,05 г","25,29 г"
Овощи_и_зелень,Картофельный салат домашнего приготовления,143 кКал,"2,68 г","8,2 г","9,87 г"
Овощи_и_зелень,Каша из тыквы по 1-218,87 кКал,"2,1 г","1,7 г","15,7 г"
Овощи_и_зелень,"Кимчи (кимчхи, кимча), квашеная острая пекинская капуста",15 кКал,"1,1 г","0,5 г","0,8 г"
Овощи_и_зелень,"Кипрей, сырой",150 кКал,"4,6 г","1,8 г","31,68 г"
Овощи_и_зелень,"Китайская брокколи (кай-лан, гайлан)",26 кКал,"1,2 г","0,76 г","2,07 г"
Овощи_и_зелень,"Китайская горькая тыква, листья",30 кКал,"5,3 г","0,69 г","3,29 г"
Овощи_и_зелень,"Китайская горькая тыква, листья, вареные с солью",32 кКал,"3,6 г","0,2 г","4,26 г"
Овощи_и_зелень,"Китайская горькая тыква, листья, вареные, без соли",34 кКал,"3,6 г","0,2 г","4,78 г"
Овощи_и_зелень,"Китайская горькая тыква, плоды",17 кКал,1 г,"0,17 г","0,9 г"
Овощи_и_зелень,"Китайская горькая тыква, плоды вареные без соли",19 кКал,"0,84 г","0,18 г","2,32 г"
Овощи_и_зелень,"Китайская горькая тыква, плоды вареные с солью",19 кКал,"0,84 г","0,18 г","2,32 г"
Овощи_и_зелень,"Козлобородник (овсяный корень, овощная устрица), вареный, без соли",68 кКал,"2,73 г","0,17 г","12,26 г"
Овощи_и_зелень,"Козлобородник (овсяный корень, овощная устрица), вареный, с солью",68 кКал,"2,73 г","0,17 г","12,26 г"
Овощи_и_зелень,"Козлобородник (овсяный корень, овощная устрица), сырой",82 кКал,"3,3 г","0,2 г","15,3 г"
Овощи_и_зелень,"Колоказия (таро) таитянская, приготовленная без соли",44 кКал,"4,16 г","0,68 г","6,85 г"
Овощи_и_зелень,"Колоказия (таро) таитянская, приготовленная с солью",44 кКал,"4,16 г","0,68 г","6,85 г"
Овощи_и_зелень,"Колоказия (таро) таитянская, сырая",44 кКал,"2,79 г","0,97 г","6,91 г"
Овощи_и_зелень,"Колоказия (таро), листья, приготовленные на пару, без соли",24 кКал,"2,72 г","0,41 г","2,02 г"
Овощи_и_зелень,"Колоказия (таро), листья, приготовленные на пару, с солью",24 кКал,"2,72 г","0,41 г","1,89 г"
Овощи_и_зелень,"Колоказия (таро), листья, сырые",42 кКал,"4,98 г","0,74 г",3 г
Овощи_и_зелень,"Колоказия (таро), побеги, приготовленные без соли",14 кКал,"0,73 г","0,08 г","3,2 г"
Овощи_и_зелень,"Колоказия (таро), побеги, приготовленные с солью",14 кКал,"0,73 г","0,08 г","3,19 г"
Овощи_и_зелень,"Колоказия (таро), побеги, сырые",11 кКал,"0,92 г","0,09 г","2,32 г"
Овощи_и_зелень,"Колоказия (таро), приготовленная без соли",142 кКал,"0,52 г","0,11 г","29,5 г"
Овощи_и_зелень,"Колоказия (таро), приготовленная с солью",142 кКал,"0,52 г","0,11 г","29,5 г"
Овощи_и_зелень,"Колоказия (таро), сырая",112 кКал,"1,5 г","0,2 г","22,36 г"
Овощи_и_зелень,Кольраби,44 кКал,"2,8 г","0,1 г","7,9 г"
Овощи_и_зелень,Кольраби,27 кКал,"1,7 г","0,1 г","2,6 г"
Овощи_и_зелень,"Кольраби, вареная, без соли",29 кКал,"1,8 г","0,11 г","5,59 г"
Овощи_и_зелень,"Кольраби, вареная, с солью",29 кКал,"1,8 г","0,11 г","5,59 г"
Овощи_и_зелень,"Корень лопуха, вареный, без соли",88 кКал,"2,09 г","0,14 г","19,35 г"
Овощи_и_зелень,"Корень лопуха, вареный, с солью",88 кКал,"2,09 г","0,14 г","19,35 г"
Овощи_и_зелень,"Корень лопуха, сырой",72 кКал,"1,53 г","0,15 г","14,04 г"
Овощи_и_зелень,"Корень лотоса, вареный, без соли",66 кКал,"1,58 г","0,07 г","12,92 г"
Овощи_и_зелень,"Корень лотоса, вареный, с солью",66 кКал,"1,58 г","0,07 г","12,92 г"
Овощи_и_зелень,"Корень лотоса, сырой",74 кКал,"2,6 г","0,1 г","12,33 г"
Овощи_и_зелень,"Корень цикория, сырой",72 кКал,"1,4 г","0,2 г","16,01 г"
Овощи_и_зелень,Кресс-салат,32 кКал,"2,6 г","0,7 г","4,4 г"
Овощи_и_зелень,"Кресс-салат, вареный, без соли",23 кКал,"1,9 г","0,6 г","3,1 г"
Овощи_и_зелень,"Кресс-салат, вареный, с солью",23 кКал,"1,9 г","0,6 г","3,1 г"
Овощи_и_зелень,"Кукуруза сахарная белая, вареная, без соли",97 кКал,"3,34 г","1,41 г","19,01 г"
Овощи_и_зелень,"Кукуруза сахарная белая, вареная, с солью",97 кКал,"3,34 г","1,41 г","19,01 г"
Овощи_и_зелень,"Кукуруза сахарная белая, замороженная, в початках",98 кКал,"3,28 г","0,78 г","20,7 г"
Овощи_и_зелень,"Кукуруза сахарная белая, замороженная, в початках, вареная, без соли",94 кКал,"3,11 г","0,74 г","20,23 г"
Овощи_и_зелень,"Кукуруза сахарная белая, замороженная, в початках, вареная, с солью",94 кКал,"3,11 г","0,74 г","19,53 г"
Овощи_и_зелень,"Кукуруза сахарная белая, замороженная, свежие срезанные зерна",88 кКал,"3,02 г","0,77 г","17,83 г"
Овощи_и_зелень,"Кукуруза сахарная белая, замороженная, свежие срезанные зерна, вареная, без соли",80 кКал,"2,75 г","0,43 г","17,16 г"
Овощи_и_зелень,"Кукуруза сахарная белая, замороженная, свежие срезанные зерна, вареная, с солью",80 кКал,"2,75 г","0,43 г","17,16 г"
Овощи_и_зелень,"Кукуруза сахарная белая, консервированная в вакуумной упаковке, без соли",79 кКал,"2,41 г","0,5 г","17,44 г"
Овощи_и_зелень,"Кукуруза сахарная белая, консервированная цельными зернами",64 кКал,"1,95 г","0,5 г","13,71 г"
Овощи_и_зелень,"Кукуруза сахарная белая, консервированная цельными зернами, без соли",64 кКал,"1,95 г","0,5 г","14,71 г"
Овощи_и_зелень,"Кукуруза сахарная белая, консервированная цельными зернами, содержимое без жидкости",67 кКал,"2,29 г","1,22 г","12,34 г"
Овощи_и_зелень,"Кукуруза сахарная белая, консервированная, в вакуумной упаковке",79 кКал,"2,41 г","0,5 г","17,44 г"
Овощи_и_зелень,"Кукуруза сахарная белая, консервированная, раздавленные зерна",74 кКал,"1,74 г","0,42 г","17,42 г"
Овощи_и_зелень,"Кукуруза сахарная белая, консервированная, раздавленные зерна, без соли",72 кКал,"1,74 г","0,42 г","16,93 г"
Овощи_и_зелень,"Кукуруза сахарная белая, свежая",86 кКал,"3,22 г","1,18 г","16,32 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, в початках, замороженная, вареная, без соли",94 кКал,"3,11 г","0,74 г","19,53 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, в початках, замороженная, вареная, с солью",94 кКал,"3,11 г","0,74 г","19,53 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, в початках, замороженная, неприготовленная",98 кКал,"3,28 г","0,78 г","20,7 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, вареная, без соли",96 кКал,"3,41 г","1,5 г","18,58 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, вареная, с солью",96 кКал,"3,41 г","1,5 г","18,58 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, замороженная, свежие срезанные зерна, вареная, с солью",79 кКал,"2,55 г","0,67 г","16,31 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, замороженная, свежие срезанные зерна, вареные, без соли",81 кКал,"2,55 г","0,67 г","16,9 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, замороженная, свежие срезанные зерна, неприготовленные",88 кКал,"3,02 г","0,78 г","18,61 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, консервированная в вакуумной упаковке",79 кКал,"2,41 г","0,5 г","17,44 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, консервированная в вакуумной упаковке, без соли",79 кКал,"2,41 г","0,5 г","17,44 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, консервированная цельными зернами, содержимое без жидкости",67 кКал,"2,29 г","1,22 г","12,34 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, консервированная, без соли",61 кКал,"1,95 г","0,77 г","12,16 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, консервированная, раздавленные зерна",72 кКал,"1,74 г","0,42 г","16,93 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, консервированная, раздавленные зерна, без соли",72 кКал,"1,74 г","0,42 г","16,93 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, консервированная, содержимое с жидкостью",61 кКал,"1,95 г","0,77 г","12,16 г"
Овощи_и_зелень,"Кукуруза сахарная желтая, свежая",86 кКал,"3,27 г","1,35 г","16,7 г"
Овощи_и_зелень,"Лаконос, вареный, без соли",20 кКал,"2,3 г","0,4 г","1,6 г"
Овощи_и_зелень,"Лаконос, вареный, с солью",20 кКал,"2,3 г","0,4 г","1,6 г"
Овощи_и_зелень,"Лаконос, сырой",23 кКал,"2,6 г","0,4 г",2 г
Овощи_и_зелень,Лебеда (марь белая),43 кКал,"4,2 г","0,8 г","3,3 г"
Овощи_и_зелень,"Лебеда (марь белая), вареная, без соли",32 кКал,"3,2 г","0,7 г","2,9 г"
Овощи_и_зелень,"Лебеда (марь белая), вареная, с солью",32 кКал,"3,2 г","0,7 г","2,9 г"
Овощи_и_зелень,"Лебеда (марь), приготовленная на пару (индейцы северных великих равнин)",48 кКал,"4,06 г","0,16 г","2,27 г"
Овощи_и_зелень,Листовая капуста (коллард),32 кКал,"3,02 г","0,61 г","1,42 г"
Овощи_и_зелень,"Листовая капуста (коллард), вареная, без соли",33 кКал,"2,71 г","0,72 г","1,65 г"
Овощи_и_зелень,"Листовая капуста (коллард), вареный, с солью",33 кКал,"2,71 г","0,72 г","1,65 г"
Овощи_и_зелень,"Листовая капуста (коллард), замороженная, вареная, без соли",36 кКал,"2,97 г","0,41 г","4,3 г"
Овощи_и_зелень,"Листовая капуста (коллард), замороженная, неприготовленная",33 кКал,"2,69 г","0,37 г","2,86 г"
Овощи_и_зелень,"Листовая капуста (коллард), замороженный, вареный, с солью",36 кКал,"2,97 г","0,41 г","4,3 г"
Овощи_и_зелень,Листья одуванчика,45 кКал,"2,7 г","0,7 г","5,7 г"
Овощи_и_зелень,"Листья одуванчика, вареные, без соли",33 кКал,2 г,"0,6 г","3,5 г"
Овощи_и_зелень,"Листья одуванчика, вареные, с солью",33 кКал,2 г,"0,6 г","3,5 г"
Овощи_и_зелень,"Листья цикория, сырые",23 кКал,"1,7 г","0,3 г","0,7 г"
Овощи_и_зелень,Лук батун,34 кКал,"1,9 г","0,4 г","4,1 г"
Овощи_и_зелень,Лук жареный по 2-56,251 кКал,"4,5 г","13,5 г","27,4 г"
Овощи_и_зелень,"Лук желтый, пассерованный",123 кКал,"0,95 г","10,8 г","6,16 г"
Овощи_и_зелень,Лук зеленый (перо),20 кКал,"1,3 г","0,1 г","3,2 г"
Овощи_и_зелень,Лук зелёный из семян (включая зелень и молодые луковицы),32 кКал,"1,83 г","0,19 г","4,74 г"
Овощи_и_зелень,"Лук зелёный, зелень (перо) репчатого лука",27 кКал,"0,97 г","0,47 г","3,94 г"
Овощи_и_зелень,Лук маринованный по 2-56,79 кКал,"1,2 г","4,7 г","7,6 г"
Овощи_и_зелень,Лук порей,36 кКал,2 г,"0,2 г","6,3 г"
Овощи_и_зелень,Лук порей (луковица и нижняя часть зелени),61 кКал,"1,5 г","0,3 г","12,35 г"
Овощи_и_зелень,"Лук порей (луковица и нижняя часть зелени), вареный, без соли",31 кКал,"0,81 г","0,2 г","6,62 г"
Овощи_и_зелень,"Лук порей (луковицы и нижняя часть зелени), вареный, с солью",31 кКал,"0,81 г","0,2 г","6,62 г"
Овощи_и_зелень,"Лук порей (луковицы и нижняя часть зелени), сублимированный (сушеный)",321 кКал,"15,2 г","2,1 г","64,25 г"
Овощи_и_зелень,Лук репчатый,41 кКал,"1,4 г","0,2 г","8,2 г"
Овощи_и_зелень,"Лук репчатый, вареный, без соли",44 кКал,"1,36 г","0,19 г","8,75 г"
Овощи_и_зелень,"Лук репчатый, вареный, с солью",42 кКал,"1,36 г","0,19 г","8,16 г"
Овощи_и_зелень,"Лук репчатый, замороженный целиком, вареный, без соли",28 кКал,"0,71 г","0,05 г","5,3 г"
Овощи_и_зелень,"Лук репчатый, замороженный целиком, вареный, с солью",26 кКал,"0,71 г","0,05 г","4,71 г"
Овощи_и_зелень,"Лук репчатый, замороженный целиком, неприготовленный",35 кКал,"0,89 г","0,06 г","6,75 г"
Овощи_и_зелень,"Лук репчатый, замороженный, порезанный, вареный, с солью",26 кКал,"0,77 г","0,1 г","4,3 г"
Овощи_и_зелень,"Лук репчатый, консервированный",19 кКал,"0,85 г","0,09 г","2,82 г"
Овощи_и_зелень,"Лук репчатый, порезанный, замороженный, вареный, без соли",28 кКал,"0,77 г","0,1 г","4,79 г"
Овощи_и_зелень,"Лук репчатый, порезанный, замороженный, неприготовленный",29 кКал,"0,79 г","0,1 г","5,02 г"
Овощи_и_зелень,"Лук репчатый, сушеный",208 кКал,"8,4 г","2,8 г","42,6 г"
Овощи_и_зелень,"Лук репчатый, сушеный (дегидрированный), хлопья",349 кКал,"8,95 г","0,46 г","74,08 г"
Овощи_и_зелень,"Лук репчатый, сырой",40 кКал,"1,1 г","0,1 г","7,64 г"
Овощи_и_зелень,"Лук сладкий, сырой",32 кКал,"0,8 г","0,08 г","6,65 г"
Овощи_и_зелень,"Лук-резанец (скорода, шнитт-лук)",30 кКал,"3,27 г","0,73 г","1,85 г"
Овощи_и_зелень,"Лук-резанец (скорода, шнитт-лук), сублимированный (сушеный)",311 кКал,"21,2 г","3,5 г","38,09 г"
Овощи_и_зелень,"Лук-шалот, сырой",72 кКал,"2,5 г","0,1 г","13,6 г"
Овощи_и_зелень,"Луковые кольца, обжаренные в панировке, замороженные, приготовленные в духовке",276 кКал,"4,14 г","14,3 г","31,59 г"
Овощи_и_зелень,"Луковые кольца, обжаренный в панировке, замороженный, неприготовленный",258 кКал,"3,15 г","14,1 г","28,73 г"
Овощи_и_зелень,Люффа  (мочалочная тыква),20 кКал,"1,2 г","0,2 г","3,25 г"
Овощи_и_зелень,"Люффа  (мочалочная тыква), вареная, без соли",56 кКал,"0,66 г","0,34 г","11,44 г"
Овощи_и_зелень,"Люффа  (мочалочная тыква), вареная, с солью",54 кКал,"0,66 г","0,34 г","10,85 г"
Овощи_и_зелень,"Малабарский шпинат (базелла), сырой",19 кКал,"1,8 г","0,3 г","3,4 г"
Овощи_и_зелень,"Маланга (ксантосома), сырая",98 кКал,"1,46 г","0,4 г","22,13 г"
Овощи_и_зелень,Мангольд,19 кКал,"1,8 г","0,2 г","2,14 г"
Овощи_и_зелень,"Мангольд, вареный, без соли",20 кКал,"1,88 г","0,08 г","2,03 г"
Овощи_и_зелень,"Мангольд, вареный, с солью",20 кКал,"1,88 г","0,08 г","2,03 г"
Овощи_и_зелень,"Маниок, сырой",160 кКал,"1,36 г","0,28 г","36,26 г"
Овощи_и_зелень,"Маранта, сырая",65 кКал,"4,24 г","0,2 г","12,09 г"
Овощи_и_зелень,"Маслины черные (оливки созревшие) крупные, консервированные",81 кКал,"0,97 г","6,87 г","3,11 г"
Овощи_и_зелень,"Маслины черные (оливки созревшие) мелкие и средние, консервированные",116 кКал,"0,84 г","10,9 г","4,44 г"
Овощи_и_зелень,"Моринга масличная, листья, вареные, без соли",60 кКал,"5,27 г","0,93 г","9,15 г"
Овощи_и_зелень,"Моринга масличная, листья, вареные, с солью",60 кКал,"5,27 г","0,93 г","9,15 г"
Овощи_и_зелень,"Моринга масличная, листья, сырые",64 кКал,"9,4 г","1,4 г","6,28 г"
Овощи_и_зелень,"Моринга масличная, стручки, вареные, без соли",36 кКал,"2,09 г","0,19 г","3,98 г"
Овощи_и_зелень,"Моринга масличная, стручки, вареные, с солью",36 кКал,"2,09 г","0,19 г","3,98 г"
Овощи_и_зелень,"Моринга масличная, стручки, сырые",37 кКал,"2,1 г","0,2 г","5,33 г"
Овощи_и_зелень,Морковная запеканка по 1-250,128 кКал,"2,7 г",5 г,"17,8 г"
Овощи_и_зелень,Морковное пюре по 1-212,90 кКал,"1,9 г","5,6 г","8,1 г"
Овощи_и_зелень,Морковные котлеты по 1-234,152 кКал,"3,4 г","6,7 г","19,2 г"
Овощи_и_зелень,Морковный пуддинг по 1-250,106 кКал,3 г,"4,1 г",14 г
Овощи_и_зелень,Морковь,35 кКал,"1,3 г","0,1 г","6,9 г"
Овощи_и_зелень,Морковь,41 кКал,"0,93 г","0,24 г","6,78 г"
Овощи_и_зелень,Морковь желтая,30 кКал,"1,3 г","0,1 г","6,2 г"
Овощи_и_зелень,Морковь квашеная,26 кКал,"1,3 г","0,1 г","4,5 г"
Овощи_и_зелень,Морковь молодая,35 кКал,"0,64 г","0,13 г","5,34 г"
Овощи_и_зелень,Морковь отварная по 2-40,33 кКал,"1,3 г","0,1 г","6,4 г"
Овощи_и_зелень,Морковь припущенная по 1-214,52 кКал,"1,4 г","1,6 г","7,7 г"
Овощи_и_зелень,Морковь сушеная,226 кКал,"7,8 г","0,6 г","49,2 г"
Овощи_и_зелень,Морковь сушеная (дегидрированная),341 кКал,"8,1 г","1,49 г","55,97 г"
Овощи_и_зелень,Морковь тушеная с рисом по 1-224,122 кКал,"1,8 г",5 г,"17,2 г"
Овощи_и_зелень,"Морковь, вареная, без соли",35 кКал,"0,76 г","0,18 г","5,22 г"
Овощи_и_зелень,"Морковь, вареная, с солью",35 кКал,"0,76 г","0,18 г","5,22 г"
Овощи_и_зелень,"Морковь, замороженная",36 кКал,"0,78 г","0,46 г","4,6 г"
Овощи_и_зелень,"Морковь, замороженная, вареная, без соли",37 кКал,"0,58 г","0,68 г","4,43 г"
Овощи_и_зелень,"Морковь, замороженная, вареная, с солью",37 кКал,"0,58 г","0,68 г","4,43 г"
Овощи_и_зелень,"Морковь, консервированная",23 кКал,"0,58 г","0,14 г","3,57 г"
Овощи_и_зелень,"Морковь, консервированная, без добавления соли",23 кКал,"0,59 г","0,14 г","3,56 г"
Овощи_и_зелень,"Морковь, консервированная, сухой продукт без маринада",25 кКал,"0,64 г","0,19 г","4,04 г"
Овощи_и_зелень,"Морковь, консервированная, сушеная, без добавления соли, сухой продукт без маринада",25 кКал,"0,64 г","0,19 г","4,04 г"
Овощи_и_зелень,"Начнка для тыквенного пирога, консервированная, сладкая",104 кКал,"1,09 г","0,13 г","18,09 г"
Овощи_и_зелень,"Новозеландский шпинат, вареный, без соли",12 кКал,"1,3 г","0,17 г","0,73 г"
Овощи_и_зелень,"Новозеландский шпинат, вареный, с солью",12 кКал,"1,3 г","0,17 г","0,73 г"
Овощи_и_зелень,"Новозеландский шпинат, сырой",14 кКал,"1,5 г","0,2 г",1 г
Овощи_и_зелень,"Нопал (мексиканский кактус), стебели, сырые",16 кКал,"1,32 г","0,09 г","1,13 г"
Овощи_и_зелень,"Нопал (мексиканский кактус), стебели, сырые",15 кКал,"1,35 г","0,05 г","1,28 г"
Овощи_и_зелень,"Овощи маринованные, сладкие",130 кКал,"0,37 г","0,47 г","33,96 г"
Овощи_и_зелень,"Овощи маринованные, соус для гамбургеров",129 кКал,"0,63 г","0,54 г","31,28 г"
Овощи_и_зелень,"Овощи маринованные, соус для хот догов",91 кКал,"1,5 г","0,46 г","21,85 г"
Овощи_и_зелень,Огурец без кожуры,10 кКал,"0,59 г","0,16 г","1,46 г"
Овощи_и_зелень,Огурец грунтовый,14 кКал,"0,8 г","0,1 г","2,5 г"
Овощи_и_зелень,Огурец парниковый,11 кКал,"0,7 г","0,1 г","1,9 г"
Овощи_и_зелень,Огурец с кожурой,15 кКал,"0,65 г","0,11 г","3,13 г"
Овощи_и_зелень,Огурец соленый,13 кКал,"0,8 г","0,1 г","1,7 г"
Овощи_и_зелень,Огуречная трава,21 кКал,"1,8 г","0,7 г","3,06 г"
Овощи_и_зелень,"Огуречная трава вареная, без соли",25 кКал,"2,09 г","0,81 г","3,55 г"
Овощи_и_зелень,"Огуречная трава вареная, с солью",25 кКал,"2,09 г","0,81 г","3,55 г"
Овощи_и_зелень,Огурцы квашенные,11 кКал,"0,33 г","0,2 г","1,06 г"
Овощи_и_зелень,"Огурцы квашенные, с пониженым содержанием соли",11 кКал,"0,33 г","0,2 г","1,06 г"
Овощи_и_зелень,"Огурцы маринованные в укропом, с пониженым содержанием соли",12 кКал,"0,5 г","0,3 г","1,41 г"
Овощи_и_зелень,Огурцы маринованные с укропом,12 кКал,"0,5 г","0,3 г","1,41 г"
Овощи_и_зелень,"Огурцы маринованные, сладкие",91 кКал,"0,58 г","0,41 г","20,15 г"
Овощи_и_зелень,"Огурцы маринованные, сладкие, с пониженым содержанием соли",122 кКал,"0,37 г","0,26 г","32,63 г"
Овощи_и_зелень,"Окра, вареная, без соли",22 кКал,"1,87 г","0,21 г","2,01 г"
Овощи_и_зелень,"Окра, вареная, с солью",22 кКал,"1,87 г","0,21 г","2,01 г"
Овощи_и_зелень,"Окра, замороженная, вареная, без соли",29 кКал,"1,63 г","0,24 г","4,31 г"
Овощи_и_зелень,"Окра, замороженная, вареная, с солью",29 кКал,"1,63 г","0,24 г","4,31 г"
Овощи_и_зелень,"Окра, замороженная, неприготовленная",30 кКал,"1,69 г","0,25 г","4,43 г"
Овощи_и_зелень,"Окра, сырая",33 кКал,"1,93 г","0,19 г","4,25 г"
Овощи_и_зелень,Оливки (маслины чёрные). Консервы,175 кКал,"1,8 г","16,3 г","5,2 г"
Овощи_и_зелень,"Оливки (мякоть, сырые)",296 кКал,"1,6 г","23,9 г",19 г
Овощи_и_зелень,"Оливки зеленые, маринованные, консервированные",145 кКал,"1,03 г","15,32 г","0,54 г"
Овощи_и_зелень,"Опунция (кактус), жареный (индейцы северных великих равнин)",91 кКал,"0,39 г","0,31 г","21,57 г"
Овощи_и_зелень,"Опунция (кактус), сырые (индейцы северных великих равнин)",42 кКал,"0,12 г","0,11 г","4,87 г"
Овощи_и_зелень,"Орех водяной (матаи), сырой",97 кКал,"1,4 г","0,1 г","20,94 г"
Овощи_и_зелень,"Орех водяной, консервированный",50 кКал,"0,88 г","0,06 г","9,8 г"
Овощи_и_зелень,"Папоротник древовидный приготовленный, с солью",40 кКал,"0,29 г","0,07 г","7,08 г"
Овощи_и_зелень,"Папоротник древовидный, приготовленный, без соли",40 кКал,"0,29 г","0,07 г","7,28 г"
Овощи_и_зелень,"Папоротник, молодые побеги",34 кКал,"4,55 г","0,4 г","5,54 г"
Овощи_и_зелень,"Папоротник, молодые побеги, замороженный",34 кКал,"4,31 г","0,35 г","5,74 г"
Овощи_и_зелень,Пастернак (корень),47 кКал,"1,4 г","0,5 г","9,2 г"
Овощи_и_зелень,"Пастернак, вареный, без соли",71 кКал,"1,32 г","0,3 г","13,41 г"
Овощи_и_зелень,"Пастернак, вареный, с солью",71 кКал,"1,32 г","0,3 г","13,01 г"
Овощи_и_зелень,"Пастернак, сырой",75 кКал,"1,2 г","0,3 г","13,09 г"
Овощи_и_зелень,Патиссон,19 кКал,"0,6 г","0,1 г","4,1 г"
Овощи_и_зелень,Патиссон,18 кКал,"1,2 г","0,2 г","2,64 г"
Овощи_и_зелень,"Патиссон вареный, без соли",16 кКал,"1,03 г","0,17 г","1,4 г"
Овощи_и_зелень,"Патиссон вареный, с солью",16 кКал,"1,03 г","0,17 г","1,4 г"
Овощи_и_зелень,Пекинская капуста,16 кКал,"1,2 г","0,2 г","2,03 г"
Овощи_и_зелень,"Пекинская капуста (пе-тсай), вареная, без соли",14 кКал,"1,5 г","0,17 г","0,71 г"
Овощи_и_зелень,"Пекинская капуста (пе-тсай), вареная, с солью",14 кКал,"1,5 г","0,17 г","0,71 г"
Овощи_и_зелень,"Перец анчо поблано, сушеный",281 кКал,"11,86 г","8,2 г","29,82 г"
Овощи_и_зелень,Перец банановый,27 кКал,"1,66 г","0,45 г","1,95 г"
Овощи_и_зелень,Перец венгерский,29 кКал,"0,8 г","0,41 г","5,7 г"
Овощи_и_зелень,"Перец гвоздичный, консервированный",23 кКал,"1,1 г","0,3 г","3,2 г"
Овощи_и_зелень,Перец сладкий желтый,27 кКал,1 г,"0,21 г","5,42 г"
Овощи_и_зелень,Перец сладкий зеленый,27 кКал,"1,3 г","0,1 г","5,3 г"
Овощи_и_зелень,Перец сладкий зеленый,20 кКал,"0,86 г","0,17 г","2,94 г"
Овощи_и_зелень,"Перец сладкий зеленый,  вареный, с солью",26 кКал,"0,92 г","0,2 г","4,91 г"
Овощи_и_зелень,"Перец сладкий зеленый, вареный, без соли",28 кКал,"0,92 г","0,2 г","5,5 г"
Овощи_и_зелень,"Перец сладкий зеленый, консервированный",18 кКал,"0,8 г","0,3 г","2,7 г"
Овощи_и_зелень,"Перец сладкий зеленый, пассерованный",116 кКал,"0,78 г","11,85 г","2,42 г"
Овощи_и_зелень,"Перец сладкий зеленый, порезанный, замороженный",20 кКал,"1,08 г","0,21 г","2,85 г"
Овощи_и_зелень,"Перец сладкий зеленый, порезанный, замороженный, вареный, без соли",18 кКал,"0,95 г","0,18 г",3 г
Овощи_и_зелень,"Перец сладкий зеленый, порезанный, замороженный, вареный, с солью",16 кКал,"0,95 г","0,18 г","2,41 г"
