Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Фрукты_и_ягоды,"Инжир, консервированный в легком сахарном сиропе",69 кКал,"0,39 г","0,1 г","16,15 г"
Фрукты_и_ягоды,"Инжир, консервированный в насыщенном сахарном сиропе",88 кКал,"0,38 г","0,1 г","20,7 г"
Фрукты_и_ягоды,"Инжир, консервированный в экстра-насыщенном сахарном сиропе",107 кКал,"0,38 г","0,1 г","27,86 г"
Фрукты_и_ягоды,Ирга,47 кКал,0 г,0 г,"11,4 г"
Фрукты_и_ягоды,Калина,"26,3 кКал","0,37 г","1,5 г","6,5 г"
Фрукты_и_ягоды,"Карамбола, сырая",31 кКал,"1,04 г","0,33 г","3,93 г"
Фрукты_и_ягоды,"Карисса, сырая",62 кКал,"0,5 г","1,3 г","13,63 г"
Фрукты_и_ягоды,Келуак (кепаянг),111 кКал,"2,3 г",2 г,"17,7 г"
Фрукты_и_ягоды,Киви,47 кКал,"0,8 г","0,4 г","8,1 г"
Фрукты_и_ягоды,"Киви Zespri Санголд, новозеландское",63 кКал,"1,02 г","0,28 г","14,39 г"
Фрукты_и_ягоды,Киви свежее,61 кКал,"1,14 г","0,52 г","11,66 г"
Фрукты_и_ягоды,"Киви, джем",243 кКал,"0,4 г","0,2 г","58,9 г"
Фрукты_и_ягоды,"Киви, пюре",47 кКал,"0,8 г","0,4 г","8,2 г"
Фрукты_и_ягоды,Кизил,45 кКал,1 г,"0,011 г",9 г
Фрукты_и_ягоды,Клементины,47 кКал,"0,85 г","0,15 г","10,32 г"
Фрукты_и_ягоды,Клубника,41 кКал,"0,8 г","0,4 г","7,5 г"
Фрукты_и_ягоды,Клубника замороженная,35 кКал,"0,43 г","0,11 г","7,03 г"
Фрукты_и_ягоды,"Клубника ломтиками, замороженная, подслащенная",96 кКал,"0,53 г","0,13 г","24,02 г"
Фрукты_и_ягоды,"Клубника, сырая",32 кКал,"0,67 г","0,3 г","5,68 г"
Фрукты_и_ягоды,"Клубничный компот, клубника консервированная в сахарном сиропе",92 кКал,"0,56 г","0,26 г","21,83 г"
Фрукты_и_ягоды,Клюква,28 кКал,"0,5 г","0,2 г","3,7 г"
Фрукты_и_ягоды,Клюква,46 кКал,"0,46 г","0,13 г","8,37 г"
Фрукты_и_ягоды,"Клюква сушеная, подслащенная",308 кКал,"0,17 г","1,09 г","77,5 г"
Фрукты_и_ягоды,"Клюквенно-апельсиновый соус, консервированный",178 кКал,"0,3 г","0,1 г","46,2 г"
Фрукты_и_ягоды,"Клюквенный соус желеобразный, консервированный, OCEAN SPRAY",160 кКал,"1,05 г","0,04 г","39,61 г"
Фрукты_и_ягоды,"Клюквенный соус с цельными ягодами, консервированный, OCEAN SPRAY",158 кКал,"0,75 г","0,05 г","39,2 г"
Фрукты_и_ягоды,"Клюквенный соус, консервированный, подслащенный",159 кКал,"0,9 г","0,15 г","39,3 г"
Фрукты_и_ягоды,Компот из земляники. Консервы,0 кКал,0 г,0 г,0 г
Фрукты_и_ягоды,Компот из слив венгерка. Консервы,96 кКал,"0,5 г","0,1 г","23,9 г"
Фрукты_и_ягоды,Компот из слив ренклод. Консервы,86 кКал,"0,3 г",0 г,"21,9 г"
Фрукты_и_ягоды,Концентрат малинового сока,221 кКал,"3,04 г","1,34 г","52,09 г"
